nc,ps,Unique,Redundant,AGI,Symbol,Description,cor.264703_at,cor.263235_at
2,265834_at,T,F,AT2G14410,AT2G14410,"pseudogene, hypothetical protein, similar to Myosin heavy chain, non-muscle (Zipper protein) (Myosin II)(SP:Q99323) {Drosophila melanogaster}",0.514717796,0.540861904
2,265839_at,T,F,AT2G14540,ATSRP2|SRP2,serpin 2,0.754172696,0.722368727
2,265842_at,T,F,AT2G35700,ERF38|ATERF38,ERF family protein 38,0.734613038,0.55924418
2,265843_at,T,F,AT2G35690,ACX5,acyl-CoA oxidase 5,0.755322202,0.787458978
2,265845_at,T,F,AT2G35610,XEG113,xyloglucanase 113,0.905144231,0.747098568
2,265846_at,T,F,AT2G35770,scpl28,serine carboxypeptidase-like 28,0.870298387,0.784787064
2,265847_at,T,F,AT2G35750,AT2G35750,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; Has 1 Blast hits to 1 proteins in 1 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 1; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.723383305,0.807261824
2,265848_at,T,F,AT2G35740,ATINT3|INT3,nositol transporter 3,0.653951514,0.617128283
2,265849_at,T,F,AT2G35736,AT2G35736,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT4G25225.1); Has 78 Blast hits to 78 proteins in 13 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 78; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.852505773,0.769793871
2,265852_at,T,F,AT2G42350,AT2G42350,RING/U-box superfamily protein,0.889447355,0.809083993
2,265856_at,T,F,AT2G42430,ASL18|LBD16,lateral organ boundaries-domain 16,0.900531964,0.828722968
2,265857_s_at,F,NA,AT3G58500,PP2A-4,protein phosphatase 2A-4,0.830879916,0.814017336
2,265862_at,T,F,AT2G01780,AT2G01780,Curculin-like (mannose-binding) lectin family protein,0.794455868,0.609771556
2,265863_at,T,F,AT2G01770,VIT1|ATVIT1,vacuolar iron transporter 1,0.841795361,0.598139582
2,265864_at,T,F,AT2G01750,MAP70-3|ATMAP70-3,microtubule-associated proteins 70-3,0.787840094,0.749737311
2,265866_at,T,F,AT2G01710,AT2G01710,Chaperone DnaJ-domain superfamily protein,0.722571569,0.796190625
2,265867_at,T,F,AT2G01620,MEE11,RNI-like superfamily protein,0.864311799,0.857984499
2,265868_at,T,F,AT2G01650,PUX2,plant UBX domain-containing protein 2,0.932297456,0.754699775
2,265869_at,T,F,AT2G01760,RR14|ARR14,response regulator 14,0.900203999,0.876589183
2,265870_at,T,F,AT2G01660,PDLP6,plasmodesmata-located protein 6,0.813585799,0.73191847
2,265874_at,T,F,AT2G01640,AT2G01640,unknown protein; Has 51 Blast hits to 51 proteins in 21 species: Archae - 0; Bacteria - 0; Metazoa - 1; Fungi - 2; Plants - 41; Viruses - 0; Other Eukaryotes - 7 (source: NCBI BLink).,0.840447907,0.76634622
2,265875_at,T,F,AT2G01690,AT2G01690,ARM repeat superfamily protein,0.67769203,0.814456581
2,265876_at,T,F,AT2G42290,AT2G42290,Leucine-rich repeat protein kinase family protein,0.691410107,0.717616087
2,265877_at,T,F,AT2G42380,BZIP34|ATBZIP34,Basic-leucine zipper (bZIP) transcription factor family protein,0.925929225,0.724629368
2,265880_at,T,F,AT2G42300,AT2G42300,basic helix-loop-helix (bHLH) DNA-binding superfamily protein,0.861718737,0.852907556
2,265882_at,T,F,AT2G42490,AT2G42490,Copper amine oxidase family protein,0.849089027,0.841452111
2,265883_at,T,F,AT2G42310,AT2G42310,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G57785.1); Has 115 Blast hits to 115 proteins in 48 species: Archae - 0; Bacteria - 0; Metazoa - 4; Fungi - 44; Plants - 67; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.875658613,0.699344358
2,265884_at,T,F,AT2G42320,AT2G42320,nucleolar protein gar2-related,0.81401259,0.787236718
2,265885_at,T,F,AT2G42330,AT2G42330,GC-rich sequence DNA-binding factor-like protein with Tuftelin interacting domain,0.611190098,0.694413951
2,265886_at,T,F,AT2G25620,DBP1|AtDBP1,DNA-binding protein phosphatase 1,0.743552873,0.792260939
2,265887_at,T,F,AT2G25710,HCS1,holocarboxylase synthase 1,0.902445624,0.729820453
2,265888_at,T,F,AT2G01735,RIE1,RING-finger protein for embryogenesis,0.888363863,0.80074453
2,265893_at,T,F,AT2G15042,AT2G15042,Leucine-rich repeat (LRR) family protein,0.866706636,0.83430338
2,265894_at,T,F,AT2G15050,LTP|LTP7,lipid transfer protein,0.882122102,0.822889649
2,265895_at,T,F,AT2G15000,AT2G15000,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT4G34265.2); Has 70 Blast hits to 70 proteins in 9 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 70; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.761247905,0.810158228
2,265896_at,T,F,AT2G25660,emb2410,embryo defective 2410,0.773275583,0.822306574
2,265898_at,T,F,AT2G25690,AT2G25690,Protein of unknown function (DUF581),0.621028837,0.7175793
2,265899_s_at,F,NA,AT2G25700,SK3|ASK3,SKP1-like 3,0.8195446,0.743773531
2,265901_at,T,F,AT2G25580,AT2G25580,Tetratricopeptide repeat (TPR)-like superfamily protein,0.585413512,0.572682196
2,265902_at,T,F,AT2G25590,AT2G25590,Plant Tudor-like protein,0.856345571,0.565404686
2,265903_at,T,F,AT2G25600,SPIK|AKT6,Shaker pollen inward K+ channel,0.721395782,0.535108288
2,265906_at,T,F,AT2G25565,AT2G25565,"BEST Arabidopsis thaliana protein match is: Zinc finger, C3HC4 type (RING finger) family protein (TAIR:AT2G24480.1); Has 27 Blast hits to 27 proteins in 3 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 27; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).",0.726602759,0.679786193
2,265907_at,T,F,AT2G25650,AT2G25650,DNA-binding storekeeper protein-related transcriptional regulator,0.772579497,0.551209048
2,265909_at,T,F,AT2G25720,AT2G25720,unknown protein; Has 38 Blast hits to 38 proteins in 18 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 38; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.892614342,0.709040156
2,265913_at,T,F,AT2G25625,AT2G25625,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 10 plant structures; EXPRESSED DURING: LP.06 six leaves visible, LP.04 four leaves visible, 4 anthesis, petal differentiation and expansion stage; Has 24 Blast hits to 24 proteins in 9 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 24; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).",0.838870155,0.700976563
2,265914_at,T,F,AT2G15060,AT2G15060,"CACTA-like transposase family (Tnp1/En/Spm), has a 1.8e-63 P-value blast match to ref|NP_189784.1| TNP1-related protein (Arabidopsis thaliana) (CACTA-element)",0.699442763,0.664339145
2,265916_at,T,F,AT3G31920,AT3G31920,"CACTA-like transposase family (Tnp2/En/Spm), has a 3.0e-163 P-value blast match to gb|AAG52024.1|AC022456_5 Tam1-homologous transposon protein TNP2, putative; 12762-16371 (Arabidopsis thaliana) (CACTA-element)",0.790481675,0.754413221
2,265917_at,T,F,AT2G15080,RLP19|AtRLP19,receptor like protein 19,0.858641956,0.789345192
2,265918_at,T,F,AT2G15090,KCS8,3-ketoacyl-CoA synthase 8,0.92032163,0.892265823
2,265920_s_at,F,NA,AT2G15220,AT2G15220,Plant basic secretory protein (BSP) family protein,0.894066506,0.785421754
2,265926_at,T,F,AT2G18600,AT2G18600,Ubiquitin-conjugating enzyme family protein,0.680635943,0.643295366
2,265927_at,T,F,AT2G18590,AT2G18590,Major facilitator superfamily protein,0.698828435,0.66219373
2,265931_at,T,F,AT2G18520,AT2G18520,Tetratricopeptide repeat (TPR)-like superfamily protein,0.838858895,0.728919272
2,265934_at,T,F,AT2G19560,EER5,proteasome family protein,0.771549657,0.709445428
2,265935_at,T,F,AT2G19580,TET2,tetraspanin2,0.869806461,0.78310424
2,265936_at,T,F,AT2G19600,ATKEA4|KEA4,K+ efflux antiporter 4,0.874324281,0.792610979
2,265939_at,T,F,AT2G19650,AT2G19650,Cysteine/Histidine-rich C1 domain family protein,0.798153222,0.63449087
2,265941_s_at,F,NA,AT2G19490,AT2G19490,recA DNA recombination family protein,0.822848431,0.729121781
2,265942_at,T,F,AT2G19470,ckl5,casein kinase I-like 5,0.729464865,0.531116525
2,265943_at,T,F,AT2G19570,AT-CDA1|DESZ|CDA1,cytidine deaminase 1,0.877277911,0.737998706
2,265945_at,T,F,AT2G19500,CKX2|ATCKX2,cytokinin oxidase 2,0.86339484,0.722821417
2,265946_s_at,F,NA,AT2G19520,ACG1|NFC4|ATMSI4|MSI4|FVE|NFC04,Transducin family protein / WD-40 repeat family protein,0.62049781,0.673014017
2,265947_at,T,F,AT2G19540,AT2G19540,Transducin family protein / WD-40 repeat family protein,0.647073827,0.607581589
2,265948_at,T,F,AT2G19590,ACO1|ATACO1,ACC oxidase 1,0.899042795,0.792216418
2,265951_at,T,F,AT2G18500,OFP7|ATOFP7,ovate family protein 7,0.666411099,0.511525649
2,265954_at,T,F,AT2G37260,TTG2|ATWRKY44|WRKY44|DSL1,WRKY family transcription factor family protein,0.666639416,0.677755796
2,265955_at,T,F,AT2G37280,ATPDR5|PDR5,pleiotropic drug resistance 5,0.915309112,0.779416688
2,265957_at,T,F,AT2G37300,AT2G37300,unknown protein; Has 93 Blast hits to 62 proteins in 29 species: Archae - 0; Bacteria - 6; Metazoa - 13; Fungi - 19; Plants - 25; Viruses - 0; Other Eukaryotes - 30 (source: NCBI BLink).,0.681354723,0.773630158
2,265958_at,T,F,AT2G37250,ADK|ATPADK1,adenosine kinase,0.668294457,0.820268143
2,265959_at,T,F,AT2G37240,AT2G37240,Thioredoxin superfamily protein,0.888822288,0.703819464
2,265960_at,T,F,AT2G37470,AT2G37470,Histone superfamily protein,0.656550837,0.613142244
2,265963_s_at,F,NA,AT3G11940,ATRPS5A|RPS5A|AML1,ribosomal protein 5A,0.851478235,0.816985046
2,265964_at,T,F,AT2G37510,AT2G37510,RNA-binding (RRM/RBD/RNP motifs) family protein,0.70658552,0.593554375
2,265965_at,T,F,AT2G37500,AT2G37500,arginine biosynthesis protein ArgJ family,0.845101086,0.602694716
2,265966_at,T,F,AT2G37220,AT2G37220,RNA-binding (RRM/RBD/RNP motifs) family protein,0.896064974,0.7604313
2,265967_at,T,F,AT2G37450,AT2G37450,nodulin MtN21 /EamA-like transporter family protein,0.902390938,0.821107543
2,265968_at,T,F,AT2G37410,ATTIM17-2|TIM17-2|TIM17,translocase inner membrane subunit 17-2,0.852857913,0.832571315
2,265971_at,T,F,AT2G11220,AT2G11220,"copia-like retrotransposon family, has a 3.5e-16 P-value blast match to gb|AAO73521.1| gag-pol polyprotein (Glycine max) (SIRE1) (Ty1_Copia-family)",0.726253597,0.649973772
2,265974_at,NA,NA,NA,NA,NA,0.73670917,0.767080627
2,265975_at,T,F,AT2G11270,AT2G11270,citrate synthase-related,0.59917369,0.760948175
2,265978_at,T,F,AT2G11140,AT2G11140,"copia-like retrotransposon family, has a 1.0e-71 P-value blast match to GB:CAA72989 open reading frame 1 (Ty1_Copia-element) (Brassica oleracea)",0.713122304,0.752633158
2,265983_at,T,F,AT2G18550,ATHB21|HB21|HB-2,homeobox protein 21,0.669847687,0.542296133
2,265984_at,T,F,AT2G24210,TPS10,terpene synthase 10,0.793795323,0.673367573
2,265985_at,T,F,AT2G24220,ATPUP5|PUP5,purine permease 5,0.83897723,0.778485898
2,265989_at,T,F,AT2G24260,LRL1,LJRHL1-like 1,0.89930831,0.792381042
2,265990_at,T,F,AT2G24280,AT2G24280,alpha/beta-Hydrolases superfamily protein,0.878151715,0.782139351
2,265991_at,T,F,AT2G24120,SCA3|PDE319,DNA/RNA polymerases superfamily protein,0.772281617,0.77017002
2,265993_at,T,F,AT2G24160,AT2G24160,"pseudogene, leucine rich repeat protein family, contains leucine rich-repeat domains Pfam:PF00560, INTERPRO:IPR001611; contains some similarity to Cf-4 (Lycopersicon hirsutum) gi|2808683|emb|CAA05268; blastp match of 37% identity and 8.4e-98 P-value to GP|2808683|emb|CAA05268.1||AJ002235 Cf-4 {Lycopersicon hirsutum}",0.945772849,0.784909166
2,265994_at,T,F,AT2G24170,AT2G24170,Endomembrane protein 70 protein family,0.906360061,0.751664132
2,265995_at,T,F,AT2G24140,AT2G24140,"Protein of unknown function, DUF593",0.833604427,0.844968406
2,265996_at,T,F,AT2G24200,AT2G24200,Cytosol aminopeptidase family protein,0.80881709,0.720930551
2,265997_at,T,F,AT2G24250,AT2G24250,Protein of unknown function (DUF295),0.76341852,0.84546058
2,265998_at,T,F,AT2G24270,ALDH11A3,aldehyde dehydrogenase 11A3,0.898350016,0.792733241
2,266000_at,T,F,AT2G24180,CYP71B6,cytochrome p450 71b6,0.787871446,0.535113419
2,266001_at,T,F,AT2G24150,HHP3,heptahelical protein 3,0.896841594,0.676142867
2,266005_at,T,F,AT2G37340,At-RS2Z33,RNA-binding SR protein At-RS2Z33 subfamily RS2Z,0.787170244,0.780861819
2,266006_at,T,F,AT2G37360,AT2G37360,ABC-2 type transporter family protein,0.878493128,0.801121071
2,266008_at,T,F,AT2G37390,AT2G37390,Chloroplast-targeted copper chaperone protein,0.689889133,0.728036916
2,266010_at,T,F,AT2G37430,AT2G37430,C2H2 and C2HC zinc fingers superfamily protein,0.696505363,0.725584045
2,266011_at,T,F,AT2G37440,AT2G37440,DNAse I-like superfamily protein,0.888127122,0.743824801
2,266014_s_at,F,NA,ATMG00620,ORF139B,hypothetical protein,0.679252229,0.521877605
2,266017_at,T,F,AT2G18690,AT2G18690,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: membrane; EXPRESSED IN: 17 plant structures; EXPRESSED DURING: 9 growth stages; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF975 (InterPro:IPR010380); BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G18680.1); Has 213 Blast hits to 211 proteins in 20 species: Archae - 0; Bacteria - 8; Metazoa - 0; Fungi - 0; Plants - 205; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.795308069,0.804237062
2,266018_at,T,F,AT2G18710,SCY1,SECY homolog 1,0.894682913,0.813282574
2,266019_at,T,F,AT2G18750,AT2G18750,Calmodulin-binding protein,0.845674329,0.709172945
2,266021_at,T,F,AT2G05910,AT2G05910,Protein of unknown function (DUF567),0.860489297,0.731052891
2,266023_at,T,F,AT2G05930,AT2G05930,"copia-like retrotransposon family, has a 0. P-value blast match to gb|AAG52949.1| gag/pol polyprotein (Endovir1-1) (Arabidopsis thaliana) (Ty1_Copia-family)",0.534204227,0.574251436
2,266026_at,T,F,AT2G05980,AT2G05980,"non-LTR retrotransposon family (LINE), has a 1.0e-42 P-value blast match to GB:NP_038607 L1 repeat, Tf subfamily, member 9 (LINE-element) (Mus musculus)",0.788975047,0.651104107
2,266027_at,T,F,AT2G05820,AT2G05820,"CACTA-like transposase family (Tnp2/En/Spm), has a 6.4e-71 P-value blast match to gb|AAG52024.1|AC022456_5 Tam1-homologous transposon protein TNP2, putative; 12762-16371 (Arabidopsis thaliana) (CACTA-element)",0.633105433,0.625788139
2,266028_at,T,F,AT2G06000,AT2G06000,Pentatricopeptide repeat (PPR) superfamily protein,0.708805628,0.709454522
2,266036_s_at,F,NA,AT2G05840,PAA2,20S proteasome subunit PAA2,0.792274009,0.667391718
2,266045_s_at,F,NA,ATMG00220,COB,apocytochrome b,0.767605369,0.660055169
2,266046_at,T,F,AT2G07728,AT2G07728,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; EXPRESSED IN: cultured cell; Has 1 Blast hits to 1 proteins in 1 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 1; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.625329065,0.566522362
2,266047_at,T,F,AT2G40800,AT2G40800,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G56430.1); Has 43 Blast hits to 43 proteins in 15 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 41; Viruses - 0; Other Eukaryotes - 2 (source: NCBI BLink).,0.799037954,0.845263513
2,266051_at,T,F,AT2G40760,AT2G40760,Rhodanese/Cell cycle control phosphatase superfamily protein,0.791754302,0.626634987
2,266052_at,T,F,AT2G40740,ATWRKY55|WRKY55,WRKY DNA-binding protein 55,0.682810465,0.596207651
2,266054_at,T,F,AT2G40640,AT2G40640,RING/U-box superfamily protein,0.569191625,0.572923292
2,266055_at,T,F,AT2G40650,AT2G40650,PRP38 family protein,0.531830231,0.588343528
2,266058_at,T,F,AT2G40690,GLY1|SFD1,NAD-dependent glycerol-3-phosphate dehydrogenase family protein,0.898132179,0.802573872
2,266059_at,T,F,AT2G40765,AT2G40765,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: mitochondrion, mitochondrial respiratory chain complex III; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; Has 32 Blast hits to 32 proteins in 11 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 32; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).",0.892933386,0.760575702
2,266061_at,T,F,AT2G18720,AT2G18720,Translation elongation factor EF1A/initiation factor IF2gamma family protein,0.506566041,0.636741634
2,266062_at,T,F,AT2G18730,ATDGK3|DGK3,diacylglycerol kinase 3,0.567088806,0.80749716
2,266064_at,T,F,AT2G18780,AT2G18780,F-box and associated interaction domains-containing protein,0.882828048,0.721781628
2,266066_at,T,F,AT2G18800,ATXTH21|XTH21,xyloglucan endotransglucosylase/hydrolase 21,0.851446369,0.756908642
2,266074_at,T,F,AT2G18740,AT2G18740,Small nuclear ribonucleoprotein family protein,0.752145153,0.734641368
2,266076_at,T,F,AT2G40700,AT2G40700,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0.775729373,0.773647426
2,266077_at,T,F,AT2G40680,AT2G40680,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G52065.1); similar to hypothetical protein 23.t00046 [Brassica oleracea] (GB:ABD65629.1); contains domain NON-LTR RETROELEMENT REVERSE TRANSCRIPTASE RELATED (PTHR19446:SF34); contains domain REVERSE TRANSCRIPTASES (PTHR19446),0.599968956,0.532055011
2,266078_at,T,F,AT2G40670,ARR16|RR16,response regulator 16,0.828048414,0.796934034
2,266080_at,T,T,AT2G37840,AT2G37840,Protein kinase superfamily protein,0.811778583,0.68180272
2,266082_at,T,F,AT2G37830,AT2G37830,"pseudogene, glycine-rich protein",0.783686971,0.553110507
2,266083_at,T,F,AT2G37820,AT2G37820,Cysteine/Histidine-rich C1 domain family protein,0.86567507,0.786571914
2,266085_at,T,F,AT2G37800,AT2G37800,Cysteine/Histidine-rich C1 domain family protein,0.70426625,0.565292823
2,266086_at,T,F,AT2G38060,PHT4;2,phosphate transporter 4;2,0.507954278,0.573861846
2,266088_at,T,F,AT2G37780,AT2G37780,Cysteine/Histidine-rich C1 domain family protein,0.870294025,0.779361025
2,266089_at,T,F,AT2G38010,AT2G38010,Neutral/alkaline non-lysosomal ceramidase,0.538773197,0.501745741
2,266091_at,T,F,AT2G37920,emb1513,copper ion transmembrane transporters,0.895231505,0.820607388
2,266092_at,T,F,AT2G37880,AT2G37880,"Protein of unknown function, DUF617",0.847732265,0.775266134
2,266093_at,T,F,AT2G37990,AT2G37990,ribosome biogenesis regulatory protein (RRS1) family protein,0.782103558,0.718414062
2,266094_at,T,F,AT2G37975,AT2G37975,Yos1-like protein,0.862245565,0.635981736
2,266095_at,T,F,AT2G38050,DET2|ATDET2|DWF6,3-oxo-5-alpha-steroid 4-dehydrogenase family protein,0.781129431,0.602752895
2,266096_at,T,F,AT2G38020,VCL1|EMB258|MAN,vacuoleless1 (VCL1),0.818817773,0.694198077
2,266100_at,T,F,AT2G37980,AT2G37980,O-fucosyltransferase family protein,0.901760793,0.836991862
2,266101_at,T,F,AT2G37940,AtIPCS2,Arabidopsis Inositol phosphorylceramide synthase 2,0.501312346,0.672012258
2,266103_at,T,F,AT2G45140,PVA12,plant VAP homolog 12,0.914287403,0.851430492
2,266104_at,T,F,AT2G45150,CDS4,cytidinediphosphate diacylglycerol synthase 4,0.885518645,0.834075623
2,266105_at,T,F,AT2G45070,SEC61 BETA,"Preprotein translocase Sec, Sec61-beta subunit protein",0.856984031,0.693679006
2,266107_at,T,F,AT2G37910,AT2G37910,"cation/hydrogen exchanger, putative (CHX21)",0.700916228,0.630120577
2,266109_at,T,F,AT2G37890,AT2G37890,Mitochondrial substrate carrier family protein,0.841822539,0.799875637
2,266110_at,T,F,AT2G02080,IDD4|AtIDD4,indeterminate(ID)-domain 4,0.897692824,0.819858079
2,266112_x_at,F,NA,AT2G02210,AT2G02210,"pseudogene, Ulp1 protease family, contains Pfam profile PF02902: Ulp1 protease family, C-terminal catalytic domain; similar to At1g32840, At4g04010, At2g06430, At2g15140, At2g04980, At2g14130, At3g44500, At2g15190, At3g47260, At5g34900, At3g29210, At3g32900",0.631840298,0.516420089
2,266116_at,T,F,AT2G02180,TOM3,tobamovirus multiplication protein 3,0.509912927,0.574006437
2,266117_at,T,F,AT2G02170,AT2G02170,Remorin family protein,0.910492029,0.82183412
2,266118_at,T,F,AT2G02130,PDF2.3|LCR68,low-molecular-weight cysteine-rich 68,0.817138814,0.716716771
2,266120_at,T,F,AT2G02070,IDD5|AtIDD5,indeterminate(ID)-domain 5,0.869542088,0.866106513
2,266121_at,T,F,AT2G02160,AT2G02160,CCCH-type zinc finger family protein,0.750411673,0.526034873
2,266122_at,T,F,AT2G02090,CHA19|CHR19|ETL1,SNF2 domain-containing protein / helicase domain-containing protein,0.84337646,0.697623235
2,266123_at,T,F,AT2G45180,AT2G45180,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein,0.888515575,0.785113221
2,266125_at,T,F,AT2G45050,GATA2,GATA transcription factor 2,0.875566565,0.80644937
2,266126_at,T,F,AT2G45040,AT2G45040,Matrixin family protein,0.71424957,0.618845972
2,266127_s_at,F,NA,AT2G45030,AT2G45030,Translation elongation factor EFG/EF2 protein,0.858064422,0.649184008
2,266129_at,T,F,AT2G44990,MAX3|ATCCD7|CCD7,carotenoid cleavage dioxygenase 7,0.786682897,0.610537922
2,266130_at,T,F,AT2G44980,AT2G44980,SNF2 domain-containing protein / helicase domain-containing protein,0.876596943,0.784602335
2,266131_at,T,F,AT2G45160,ATHAM1|HAM1,GRAS family transcription factor,0.641239707,0.711025782
2,266132_at,T,F,AT2G45130,SPX3|ATSPX3,SPX domain gene 3,0.666074678,0.512225454
2,266135_at,T,F,AT2G45100,AT2G45100,Cyclin/Brf1-like TBP-binding protein,0.821112419,0.659642552
2,266136_at,T,F,AT2G45060,AT2G45060,Uncharacterised conserved protein UCP022280,0.789716935,0.777911325
2,266137_at,T,F,AT2G45010,AT2G45010,PLAC8 family protein,0.675396643,0.611006322
2,266139_at,T,F,AT2G28085,AT2G28085,SAUR-like auxin-responsive protein family,0.708787167,0.607951792
2,266141_at,T,F,AT2G02120,PDF2.1|LCR70,Scorpion toxin-like knottin superfamily protein,0.804350444,0.69835183
2,266142_at,T,F,AT2G39030,AT2G39030,Acyl-CoA N-acyltransferases (NAT) superfamily protein,0.696897179,0.803745563
2,266143_at,T,F,AT2G38905,AT2G38905,Low temperature and salt responsive protein family,0.823425879,0.602934777
2,266146_at,NA,NA,NA,NA,NA,0.741613075,0.600632577
2,266147_at,T,F,AT2G12230,AT2G12230,"pseudogene, C-1-tetrahydrofolate synthase,  blastp match of 91% identity and 2.9e-07 P-value to GP|9843502|emb|CAC03667.1||AL133260 dJ292B18.2 (novel protein similar to methylenetetrahydrofolate dehydrogenase (NADP+ dependent), methenyltetrahydrofolate cyclohydrolase, formyltetrahydrofolate synthetase (MTHFD1) (EC 1.5.1.5, EC 3.5.4.9, EC-TRUNCATED-",0.54449978,0.593754768
2,266148_x_at,F,NA,AT1G36460,AT1G36460,"CACTA-like transposase family (Ptta/En/Spm), has a 1.7e-42 P-value blast match to At5g29026.1/8-244 CACTA-like transposase family (Ptta/En/Spm) (CACTA-element) (Arabidopsis thaliana)",0.647763896,0.500842298
2,266149_x_at,F,NA,AT1G50850,AT1G50850,"CACTA-like transposase family (Ptta/En/Spm), has a 9.6e-44 P-value blast match to At5g29026.1/8-244 CACTA-like transposase family (Ptta/En/Spm) (CACTA-element) (Arabidopsis thaliana)",0.688696837,0.535224373
2,266150_s_at,F,NA,AT2G12290,AT2G12290,BEST Arabidopsis thaliana protein match is: SBP (S-ribonuclease binding protein) family protein (TAIR:AT4G19700.1); Has 66 Blast hits to 66 proteins in 12 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 66; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.83915867,0.778710283
2,266152_s_at,F,NA,AT3G32377,AT3G32377,"pseudogene, similar to aintegumenta-like protein, blastp match of 59% identity and 1.0e-09 P-value to GP|21304225|gb|AAL47210.1||AY062179 aintegumenta-like protein {Oryza sativa}",0.502714343,0.554162173
2,266154_at,T,F,AT2G12190,AT2G12190,Cytochrome P450 superfamily protein,0.754862331,0.742661854
2,266156_at,T,F,AT2G28110,IRX7|FRA8,Exostosin family protein,0.884181056,0.706078852
2,266157_at,T,F,AT2G28100,ATFUC1|FUC1,alpha-L-fucosidase 1,0.803720006,0.653577264
2,266159_at,T,F,AT2G28030,AT2G28030,Eukaryotic aspartyl protease family protein,0.688264575,0.612612248
2,266160_at,T,F,AT2G28180,ATCHX8|CHX8|CHX08,Cation/hydrogen exchanger family protein,0.607285299,0.527844267
2,266162_at,NA,NA,NA,NA,NA,0.877596464,0.775822074
2,266165_at,T,F,AT2G28190,CSD2|CZSOD2,copper/zinc superoxide dismutase 2,0.587583929,0.505314135
2,266166_at,T,F,AT2G28080,AT2G28080,UDP-Glycosyltransferase superfamily protein,0.71164441,0.696654007
2,266167_at,T,F,AT2G38860,YLS5,Class I glutamine amidotransferase-like superfamily protein,0.909520011,0.721026483
2,266168_at,T,F,AT2G38870,AT2G38870,"Serine protease inhibitor, potato inhibitor I-type family protein",0.557595557,0.654876093
2,266171_at,T,F,AT2G38880,ATNF-YB1|ATHAP3|NF-YB1|HAP3A|HAP3,"nuclear factor Y, subunit B1",0.602245539,0.659210288
2,266172_at,T,F,AT2G39010,PIP2E|PIP2;6,plasma membrane intrinsic protein 2E,0.880314139,0.768119213
2,266175_at,T,F,AT2G02450,LOV1|NAC035|ANAC035|anac034,NAC domain containing protein 35,0.9529334,0.813820224
2,266176_at,T,F,AT2G02250,AtPP2-B2|PP2-B2,phloem protein 2-B2,0.83671666,0.644872024
