nc,ps,unique,redundant,agi,symbol,description,cor262909,cor256629,cor259408,cor259407,cor265857s,average
3,264529_at,T,F,AT1G30820,AT1G30820,CTP synthase family protein,0.116195214,0.550517111,0.713418298,0.275771577,0.686505652,0.468481571
3,264530_at,NA,NA,NA,NA,NA,0.133424833,0.707385112,0.734685237,0.44084247,0.534198787,0.510107288
3,264532_at,T,F,AT1G55740,AtSIP1|SIP1,seed imbibition 1,0.074824452,0.791790138,0.882707767,0.365520758,0.896143117,0.602197246
3,264533_s_at,F,NA,AT1G55730,ATCAX5|CAX5,cation exchanger 5,0.09952506,0.707951119,0.932159014,0.493818078,0.794471039,0.605584862
3,264534_at,T,F,AT1G55700,AT1G55700,Cysteine/Histidine-rich C1 domain family protein,0.063138537,0.761296128,0.653234254,0.494132037,0.804783923,0.555316976
3,264535_at,T,F,AT1G55690,AT1G55690,Sec14p-like phosphatidylinositol transfer family protein,0.415977972,0.841733755,0.653175956,0.43856491,0.616759368,0.593242392
3,264537_at,T,F,AT1G55610,BRL1,BRI1 like,0.226403196,0.68047075,0.939174414,0.43230062,0.827175657,0.621104927
3,264539_at,T,F,AT1G55590,AT1G55590,RNI-like superfamily protein,0.125648723,0.733485409,0.914922242,0.381849901,0.851286753,0.601438605
3,264542_at,T,F,AT1G55830,AT1G55830,unknown protein; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF812 (InterPro:IPR008530); Has 10940 Blast hits to 7289 proteins in 653 species: Archae - 228; Bacteria - 791; Metazoa - 6174; Fungi - 805; Plants - 342; Viruses - 19; Other Eukaryotes - 2581 (source: NCBI BLink).,0.213272646,0.636594115,0.906398754,0.407666921,0.821500856,0.597086658
3,264545_at,T,F,AT1G55670,PSAG,photosystem I subunit G,0.128618416,0.826012798,0.931479772,0.470163046,0.844704469,0.6401957
3,264547_at,T,F,AT1G55620,CLC-F|ATCLC-F|CLCF,chloride channel F,0.026057288,0.625032266,0.751806864,0.381811826,0.77718352,0.512378353
3,264549_at,T,F,AT1G09440,AT1G09440,Protein kinase superfamily protein,0.071363969,0.814871483,0.899576303,0.4468526,0.822470161,0.611026903
3,264550_at,T,F,AT1G09450,AT1G09450,Protein kinase superfamily protein,0.043086642,0.743384538,0.734052288,0.379715859,0.63397138,0.506842141
3,264551_at,T,F,AT1G09460,AT1G09460,Carbohydrate-binding X8 domain superfamily protein,0.231205251,0.749031794,0.884447336,0.388815793,0.910233827,0.6327468
3,264553_s_at,F,NA,AT1G09490,AT1G09490,NAD(P)-binding Rossmann-fold superfamily protein,0.103853598,0.853701624,0.803413042,0.468507376,0.80840001,0.60757513
3,264554_at,T,F,AT1G09510,AT1G09510,NAD(P)-binding Rossmann-fold superfamily protein,0.11985048,0.692765444,0.872539513,0.422358838,0.676044558,0.556711767
3,264555_at,T,F,AT1G09360,AT1G09360,Plant invertase/pectin methylesterase inhibitor superfamily protein,0.0653776,0.559010888,0.815767567,0.443396299,0.664349834,0.509580438
3,264556_at,NA,NA,NA,NA,NA,0.285024412,0.687882725,0.818383026,0.236466222,0.811436988,0.567838675
3,264557_at,T,F,AT1G09550,AT1G09550,Pectinacetylesterase family protein,0.071723552,0.56447748,0.633807375,0.422803143,0.574804212,0.453523152
3,264558_at,T,F,AT1G09600,AT1G09600,Protein kinase superfamily protein,0.089316241,0.725522093,0.772143325,0.409268836,0.737263996,0.546702898
3,264559_at,T,F,AT1G09610,AT1G09610,Protein of unknown function (DUF579),0.169974757,0.646966176,0.680383785,0.409447425,0.602205623,0.501795553
3,264560_at,T,F,AT1G55820,AT1G55820,Kinase-related protein of unknown function (DUF1296),0.120909471,0.816396255,0.877528174,0.381365844,0.841022857,0.60744452
3,264561_at,T,F,AT1G55810,UKL3,uridine kinase-like 3,0.236675412,0.572280889,0.727595629,0.36208516,0.845435792,0.548814576
3,264562_at,T,F,AT1G55760,AT1G55760,BTB/POZ domain-containing protein,0.190471273,0.639684669,0.937404673,0.392475347,0.802392203,0.592485633
3,264563_s_at,F,NA,AT1G55750,AT1G55750,"BSD domain (BTF2-like transcription factors, Synapse-associated proteins and DOS2-like proteins)",0.084472224,0.569275412,0.712197122,0.449302013,0.692074515,0.501464257
3,264565_at,T,F,AT1G05280,AT1G05280,Protein of unknown function (DUF604),0.091464954,0.850074179,0.926437381,0.418856492,0.842203537,0.625807309
3,264567_s_at,F,NA,AT1G05250,AT1G05250,Peroxidase superfamily protein,0.108906869,0.853749448,0.925726471,0.431875261,0.858558939,0.635763398
3,264569_at,NA,NA,NA,NA,NA,0.121418375,0.587178486,0.661381082,0.079843695,0.631069171,0.416178162
3,264573_at,T,F,AT1G05310,AT1G05310,Pectin lyase-like superfamily protein,0.063532494,0.651348603,0.645758096,0.476429359,0.666728654,0.500759441
3,264574_at,T,F,AT1G05300,ZIP5,zinc transporter 5 precursor,0.228905461,0.530179245,0.780859415,0.353601068,0.830671931,0.544843424
3,264575_at,T,F,AT1G05190,emb2394,Ribosomal protein L6 family,0.15195127,0.823330802,0.931603474,0.471080281,0.88215425,0.652024015
3,264577_at,T,F,AT1G05260,RCI3|RCI3A,Peroxidase superfamily protein,0.149946978,0.822702214,0.930989904,0.450560124,0.887660934,0.648372031
3,264578_at,T,F,AT1G05370,AT1G05370,Sec14p-like phosphatidylinositol transfer family protein,0.039312565,0.54208242,0.625498459,0.324587793,0.51210562,0.408717371
3,264579_at,T,F,AT1G05205,AT1G05205,unknown protein; Has 44 Blast hits to 44 proteins in 16 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 44; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.129193813,0.836808556,0.917149035,0.415247523,0.894747787,0.638629343
3,264580_at,T,F,AT1G05340,AT1G05340,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 14 plant structures; EXPRESSED DURING: 7 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G32210.1); Has 189 Blast hits to 189 proteins in 27 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 21; Plants - 168; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.105199418,0.763052199,0.854100987,0.459386873,0.776991758,0.591746247
3,264581_at,T,F,AT1G05210,AT1G05210,"Transmembrane protein 97, predicted",0.097650549,0.845421649,0.886650081,0.448002708,0.85435197,0.626415391
3,264582_at,T,F,AT1G05230,HDG2,homeodomain GLABROUS 2,0.113415817,0.828491119,0.92786147,0.432844208,0.867281188,0.63397876
3,264584_at,T,F,AT1G05140,AT1G05140,Peptidase M50 family protein,0.08152676,0.831196798,0.899458645,0.479932486,0.852793559,0.62898165
3,264585_at,T,F,AT1G05180,AXR1,NAD(P)-binding Rossmann-fold superfamily protein,0.175830176,0.627877381,0.917220675,0.45362474,0.798681972,0.594646989
3,264587_at,T,F,AT1G05200,GLR3.4|ATGLR3.4|GLUR3,glutamate receptor 3.4,0.110964185,0.831132998,0.863660166,0.469769528,0.897598452,0.634625066
3,264588_at,T,F,AT2G17730,NIP2,NEP-interacting protein 2,0.141279924,0.733204275,0.684750686,0.287467513,0.705316044,0.510403689
3,264590_at,T,F,AT2G17710,AT2G17710,unknown protein; Has 39 Blast hits to 39 proteins in 14 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 39; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.241015992,0.643112292,0.926641166,0.372642664,0.888182776,0.614318978
3,264591_at,T,F,AT2G17670,AT2G17670,Tetratricopeptide repeat (TPR)-like superfamily protein,0.196903403,0.826479462,0.789057566,0.407745888,0.756021462,0.595241556
3,264592_at,T,F,AT2G17720,AT2G17720,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein,0.189305496,0.808187338,0.943197508,0.483660517,0.863850074,0.657640186
3,264595_at,T,F,AT1G04750,VAMP721|ATVAMP721|VAMP7B|AT VAMP7B,vesicle-associated membrane protein 721,0.231999759,0.696688602,0.942338934,0.439001637,0.879964976,0.637998782
3,264597_at,T,F,AT1G04620,AT1G04620,"coenzyme F420 hydrogenase family / dehydrogenase, beta subunit family",0.015527121,0.877053987,0.733824283,0.352834625,0.793227436,0.55449349
3,264598_at,T,F,AT1G04610,YUC3,YUCCA 3,0.155926454,0.814389121,0.938827086,0.426770063,0.866796642,0.640541873
3,264604_at,T,F,AT1G04650,AT1G04650,unknown protein; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.007391242,0.785293958,0.541607643,0.484650482,0.523890511,0.468566767
3,264606_at,T,F,AT1G04660,AT1G04660,glycine-rich protein,0.003209466,0.52940831,0.790254481,0.449786574,0.654961492,0.485524065
3,264608_at,T,F,AT1G04710,KAT1|PKT4,peroxisomal 3-ketoacyl-CoA thiolase  4,0.020343273,0.781251916,0.866937832,0.372656051,0.884658413,0.585169497
3,264609_at,T,F,AT1G04530,AT1G04530,Tetratricopeptide repeat (TPR)-like superfamily protein,0.056749486,0.556388798,0.887739368,0.436292825,0.7586839,0.539170875
3,264613_at,T,F,AT1G04640,LIP2,lipoyltransferase 2,0.103866873,0.818451184,0.922404637,0.450977191,0.851481004,0.629436178
3,264615_at,T,F,AT1G04590,AT1G04590,BEST Arabidopsis thaliana protein match is: Pentatricopeptide repeat (PPR) superfamily protein (TAIR:AT4G21190.1); Has 111 Blast hits to 111 proteins in 15 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 109; Viruses - 0; Other Eukaryotes - 2 (source: NCBI BLink).,0.176702322,0.804249825,0.749337904,0.325141148,0.71465956,0.554018152
3,264616_at,T,F,AT2G17740,AT2G17740,Cysteine/Histidine-rich C1 domain family protein,0.270322705,0.735738245,0.595428867,0.18295176,0.551923935,0.467273103
3,264620_at,T,F,AT2G17770,FDP|BZIP27|ATBZIP27,basic region/leucine zipper motif 27,0.010696722,0.574786283,0.66569216,0.366999359,0.603517593,0.444338424
3,264621_at,T,F,AT2G17700,AT2G17700,ACT-like protein tyrosine kinase family protein,0.020011145,0.605669322,0.829354708,0.347486272,0.771478173,0.514799924
3,264622_at,T,F,AT2G17790,ZIP3|VPS35A,VPS35 homolog A,0.060055326,0.671081843,0.912106647,0.44103174,0.749035153,0.566662142
3,264623_at,T,F,AT1G09000,ANP1|MAPKKK1|NP1,NPK1-related protein kinase 1,0.170108761,0.670121255,0.780500253,0.372674154,0.721215654,0.542924016
3,264624_at,T,F,AT1G08930,ERD6,Major facilitator superfamily protein,0.181228755,0.612051356,0.590032296,0.43717071,0.587578655,0.481612354
3,264626_at,T,F,AT1G65620,AS2,Lateral organ boundaries (LOB) domain family protein,0.103653679,0.763012803,0.90919192,0.451951018,0.831787507,0.611919385
3,264627_at,T,F,AT1G65520,ECHIC|ECI1|PEC11|ATECI1,"delta(3), delta(2)-enoyl CoA isomerase 1",0.220838535,0.833762789,0.946993134,0.410239388,0.800288884,0.642424546
3,264632_at,T,F,AT1G65640,DegP4,DegP protease 4,0.180285464,0.695622463,0.752989061,0.39073111,0.771898395,0.558305299
3,264636_at,T,F,AT1G65490,AT1G65490,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G65486.1); Has 23 Blast hits to 23 proteins in 2 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 23; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.074525002,0.682906669,0.940513534,0.405487116,0.828458244,0.586378113
3,264638_at,T,F,AT1G65480,FT,PEBP (phosphatidylethanolamine-binding protein) family protein,0.237744699,0.537810857,0.60097267,0.076405953,0.629964058,0.416579647
3,264639_at,T,F,AT1G65650,UCH2,"Peptidase C12, ubiquitin carboxyl-terminal hydrolase 1",0.018593546,0.783978655,0.836154727,0.473954923,0.719747354,0.566485841
3,264640_at,T,F,AT1G65680,EXPB2|ATEXPB2|ATHEXP BETA 1.4,expansin B2,0.073103893,0.630309787,0.521797478,0.482866282,0.722860911,0.48618767
3,264641_at,T,F,AT1G09130,AT1G09130,ATP-dependent caseinolytic (Clp) protease/crotonase family protein,0.23725875,0.794347117,0.934162849,0.481732994,0.872175196,0.663935381
3,264643_at,T,F,AT1G08990,PGSIP5,plant glycogenin-like starch initiation protein 5,0.070852648,0.842212261,0.915930083,0.42372802,0.866761382,0.623896879
3,264647_at,T,F,AT1G09090,ATRBOHB-BETA|RBOHB|ATRBOHB,respiratory burst oxidase homolog B,0.19432233,0.810010493,0.90945078,0.487237358,0.856368476,0.651477887
3,264649_at,T,F,AT1G09060,AT1G09060,"Zinc finger, RING-type;Transcription factor jumonji/aspartyl beta-hydroxylase",0.087867454,0.691762846,0.890863672,0.380410376,0.764157072,0.563012284
3,264650_at,T,F,AT1G08970,NF-YC9|HAP5C,"nuclear factor Y, subunit C9",0.073691754,0.711921707,0.873463219,0.321465865,0.830138676,0.562136244
3,264653_at,T,F,AT1G08980,ATAMI1|AMI1|TOC64-I|ATTOC64-I,amidase 1,0.134222595,0.905346129,0.784319067,0.419841583,0.791585155,0.607062906
3,264654_s_at,F,NA,AT1G08890,AT1G08890,Major facilitator superfamily protein,0.07187528,0.819151094,0.539260265,0.41964708,0.688253541,0.507637452
3,264657_at,T,F,AT1G09100,RPT5B,26S proteasome AAA-ATPase subunit RPT5B,0.030143367,0.586986206,0.876471507,0.449363107,0.686428684,0.525878574
3,264664_at,T,T,AT1G09660,AT1G09660,RNA-binding KH domain-containing protein,0.1286233,0.742637227,0.819671546,0.329974605,0.74620027,0.553421389
3,264668_at,T,F,AT1G09780,AT1G09780,"Phosphoglycerate mutase, 2,3-bisphosphoglycerate-independent",0.14213511,0.836983037,0.876345391,0.491972982,0.767245877,0.622936479
3,264669_at,T,F,AT1G09630,ATRABA2A|ATRAB-A2A|ATRAB11C|RAB-A2A|RAB11c,RAB GTPase 11C,0.246699725,0.814670079,0.856206324,0.471213942,0.888715845,0.655501183
3,264670_s_at,F,NA,AT1G57720,AT1G57720,"Translation elongation factor EF1B, gamma chain",0.194701154,0.846242296,0.903491125,0.486462032,0.886986235,0.663576568
3,264671_at,T,F,AT1G09920,AT1G09920,TRAF-type zinc finger-related,0.016077959,0.658182588,0.880423316,0.430786323,0.772280691,0.551550175
3,264672_at,T,F,AT1G09750,AT1G09750,Eukaryotic aspartyl protease family protein,0.242925304,0.803931969,0.932845616,0.494081808,0.841490619,0.663055063
3,264673_at,T,F,AT1G09795,ATATP-PRT2|HISN1B|ATP-PRT2,ATP phosphoribosyl transferase 2,0.195106289,0.848180732,0.860414926,0.431505749,0.887226143,0.644486768
3,264674_at,T,F,AT1G09815,POLD4,polymerase delta 4,0.280395936,0.762216188,0.898335517,0.373463305,0.818022152,0.626486619
3,264676_at,T,F,AT1G09870,AT1G09870,histidine acid phosphatase family protein,0.049937886,0.783409521,0.893346488,0.43100703,0.781826467,0.587905479
3,264678_at,T,F,AT1G09760,U2A',U2 small nuclear ribonucleoprotein A,0.018238439,0.675450798,0.849514162,0.435826586,0.780012674,0.551808532
3,264679_s_at,F,NA,AT1G09590,AT1G09590,Translation protein SH3-like family protein,0.143184027,0.863396803,0.854895032,0.493088,0.839990215,0.638910815
3,264680_at,T,F,AT1G65510,AT1G65510,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: N-terminal protein myristoylation; LOCATED IN: endomembrane system; EXPRESSED IN: 9 plant structures; EXPRESSED DURING: LP.06 six leaves visible, LP.04 four leaves visible, 4 anthesis, petal differentiation and expansion stage, LP.08 eight leaves visible; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G65486.1); Has 22 Blast hits to 22 proteins in 2 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 22; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).",0.011851838,0.739420134,0.723436805,0.474584925,0.807564079,0.551371556
3,264685_at,T,F,AT1G65610,ATGH9A2|KOR2,Six-hairpin glycosidases superfamily protein,0.150923274,0.821832806,0.883488257,0.491462746,0.81989195,0.633519807
3,264686_at,T,F,AT1G09840,ATSK41|SK41,shaggy-like protein kinase 41,0.186880454,0.70962743,0.945962949,0.442635057,0.858905575,0.628802293
3,264688_at,T,F,AT1G09890,AT1G09890,Rhamnogalacturonate lyase family protein,0.161926242,0.441400058,0.545794285,0.507826914,0.626942199,0.45677794
3,264689_at,T,F,AT1G09900,AT1G09900,Pentatricopeptide repeat (PPR-like) superfamily protein,0.068356397,0.769900328,0.878230479,0.494487174,0.809788988,0.604152673
3,264693_at,T,F,AT1G69970,CLE26,CLAVATA3/ESR-RELATED 26,0.208162793,0.868294687,0.81035394,0.434892436,0.811640176,0.626668806
3,264694_at,T,F,AT1G70250,AT1G70250,"receptor serine/threonine kinase, putative",0.011743543,0.570408622,0.844392852,0.35908184,0.645170829,0.486159537
3,264697_at,T,F,AT1G70210,ATCYCD1;1|CYCD1;1,CYCLIN D1;1,0.084515894,0.751578015,0.735981355,0.441451783,0.80790177,0.564285763
3,264698_at,T,F,AT1G70200,AT1G70200,RNA-binding (RRM/RBD/RNP motifs) family protein,0.159122631,0.814688866,0.913451914,0.456106062,0.88225662,0.645125219
3,264699_at,T,F,AT1G69980,AT1G69980,unknown protein; LOCATED IN: endomembrane system; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; Has 30 Blast hits to 30 proteins in 12 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 30; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.035193504,0.651078654,0.874629195,0.346294365,0.729020779,0.5272433
3,264702_at,T,F,AT1G70190,AT1G70190,"Ribosomal protein L7/L12, oligomerisation;Ribosomal protein L7/L12, C-terminal/adaptor protein ClpS-like",0.080067792,0.75553427,0.87739142,0.361505249,0.873977258,0.589695198
3,264703_at,T,F,AT1G69960,PP2A,serine/threonine protein phosphatase 2A,0.139849771,0.78133785,0.916304874,0.452307931,0.77052095,0.612064275
3,264704_at,T,F,AT1G70090,GATL9|LGT8,glucosyl transferase family 8,0.2625751,0.585668569,0.781363062,0.282575284,0.554853527,0.493407108
3,264705_at,T,F,AT1G09620,AT1G09620,ATP binding;leucine-tRNA ligases;aminoacyl-tRNA ligases;nucleotide binding;ATP binding;aminoacyl-tRNA ligases,0.034156379,0.894887563,0.749705741,0.440830212,0.75327993,0.574571965
3,264706_at,T,F,AT1G09720,AT1G09720,Kinase interacting (KIP1-like) family protein,0.093031361,0.582054324,0.587069134,0.238040604,0.597761138,0.419591312
3,264707_at,T,F,AT1G09730,AT1G09730,Cysteine proteinases superfamily protein,0.079912588,0.520561778,0.725764354,0.262560305,0.81054712,0.479869229
3,264708_at,T,F,AT1G09740,AT1G09740,Adenine nucleotide alpha hydrolases-like superfamily protein,0.171236729,0.806586024,0.952212467,0.432364809,0.887796443,0.650039294
3,264709_at,T,F,AT1G09770,ATCDC5|ATMYBCDC5|CDC5,cell division cycle 5,0.024383069,0.686296849,0.850361326,0.342362675,0.803668058,0.541414395
3,264715_at,T,F,AT1G70180,AT1G70180,Sterile alpha motif (SAM) domain-containing protein,0.394571767,0.631249414,0.538283223,0.164817837,0.674445722,0.480673593
3,264716_at,T,F,AT1G70170,MMP,matrix metalloproteinase,0.173133328,0.803181523,0.886954638,0.46472586,0.877718719,0.641142814
3,264719_at,T,F,AT1G70110,AT1G70110,Concanavalin A-like lectin protein kinase family protein,0.097730609,0.700809029,0.818466385,0.452985943,0.760776946,0.566153782
3,264720_at,T,F,AT1G70080,AT1G70080,Terpenoid cyclases/Protein prenyltransferases superfamily protein,0.272812016,0.514711092,0.757721359,0.44352859,0.668643893,0.53148339
3,264721_at,T,F,AT1G23000,AT1G23000,Heavy metal transport/detoxification superfamily protein,0.045868225,0.526955091,0.585564627,0.309935152,0.740169746,0.441698568
3,264722_at,T,F,AT1G22970,AT1G22970,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G71150.1); Has 134 Blast hits to 132 proteins in 48 species: Archae - 0; Bacteria - 0; Metazoa - 66; Fungi - 10; Plants - 48; Viruses - 0; Other Eukaryotes - 10 (source: NCBI BLink).,0.125924699,0.824871807,0.801732107,0.264699664,0.813123671,0.566070389
3,264723_at,T,F,AT1G22960,AT1G22960,Pentatricopeptide repeat (PPR) superfamily protein,0.09927893,0.884062369,0.73863996,0.450933024,0.684708397,0.571524536
3,264724_at,T,F,AT1G22920,JAB1|CSN5A|AJH1,COP9 signalosome 5A,0.018754123,0.78064541,0.726955886,0.384791424,0.760850146,0.534399398
3,264727_at,T,F,AT1G22840,ATCYTC-A|CYTC-1,CYTOCHROME C-1,0.233411839,0.838179031,0.888287178,0.488096462,0.863177877,0.662230477
3,264728_at,T,F,AT1G22850,AT1G22850,SNARE associated Golgi protein family,0.169380759,0.738164511,0.941648636,0.480936353,0.869795002,0.639985052
3,264729_at,T,F,AT1G22990,AT1G22990,Heavy metal transport/detoxification superfamily protein,0.09080828,0.743560914,0.829005145,0.474615868,0.902729262,0.608143894
3,264730_at,T,F,AT1G62085,AT1G62085,Mitochondrial transcription termination factor family protein,0.021012318,0.659303679,0.70052075,0.476976284,0.746139119,0.52079043
3,264731_at,T,F,AT1G62150,AT1G62150,Mitochondrial transcription termination factor family protein,0.288888475,0.683941791,0.69685376,0.358162116,0.722178637,0.550004956
3,264734_at,T,F,AT1G62280,SLAH1,SLAC1 homologue 1,0.01784342,0.765724958,0.826530921,0.449961322,0.833959764,0.578804077
3,264735_s_at,F,NA,AT1G62000,AT1G62000,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G62080.1); Has 163 Blast hits to 56 proteins in 10 species: Archae - 0; Bacteria - 4; Metazoa - 109; Fungi - 6; Plants - 37; Viruses - 0; Other Eukaryotes - 7 (source: NCBI BLink).,0.14105257,0.678696784,0.865311397,0.448310694,0.67817933,0.562310155
3,264737_at,T,F,AT1G62210,AT1G62210,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; Has 20 Blast hits to 18 proteins in 7 species: Archae - 0; Bacteria - 4; Metazoa - 7; Fungi - 0; Plants - 8; Viruses - 0; Other Eukaryotes - 1 (source: NCBI BLink).,0.065035444,0.727786439,0.839838023,0.409130341,0.812440393,0.570846128
3,264738_at,T,F,AT1G62250,AT1G62250,unknown protein; LOCATED IN: chloroplast; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 15 growth stages; Has 30 Blast hits to 30 proteins in 13 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 30; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.095343317,0.753378148,0.930230297,0.487689815,0.869791484,0.627286612
3,264741_at,T,F,AT1G62290,AT1G62290,Saposin-like aspartyl protease family protein,0.221192715,0.881023072,0.863906472,0.437175695,0.860965446,0.65285268
3,264742_at,T,F,AT1G62130,AT1G62130,AAA-type ATPase family protein,0.058457673,0.614336727,0.690720302,0.397117749,0.70241039,0.492608568
3,264743_at,T,F,AT1G62090,AT1G62090,"pseudogene, protein kinase family, similar to light repressible receptor protein kinase (LRRPK) (Arabidopsis thaliana) GI:1321686; contains Pfam profiles PF02536: mTERF,  PF00069: Protein kinase domain, PF00560: Leucine Rich Repeat; blastp match of 38% identity and 1.7e-162 P-value to GP|9837280|gb|AAG00510.1||AF285172 leaf senescence-associated receptor-like protein kinase {Phaseolus vulgaris}",0.116590217,0.750523617,0.7894656,0.468667955,0.79799708,0.584648894
3,264744_at,T,F,AT1G62050,AT1G62050,Ankyrin repeat family protein,0.131461882,0.843372853,0.909105104,0.425418713,0.881235345,0.63811878
3,264747_at,NA,NA,NA,NA,NA,0.140273528,0.509730882,0.710800876,0.264380192,0.640627833,0.453162662
3,264748_at,T,F,AT1G70070,ISE2|EMB25|PDE317,"DEAD/DEAH box helicase, putative",0.092928533,0.858614871,0.883688031,0.476072791,0.844512255,0.631163296
3,264755_at,T,F,AT1G61390,AT1G61390,S-locus lectin protein kinase family protein,0.064968683,0.733555029,0.83739705,0.185935915,0.76474395,0.517320125
3,264759_at,T,F,AT1G61480,AT1G61480,S-locus lectin protein kinase family protein,0.109893946,0.731496515,0.922750808,0.411976147,0.835047579,0.602232999
3,264761_at,T,F,AT1G61280,AT1G61280,"Phosphatidylinositol N-acetylglucosaminyltransferase, GPI19/PIG-P subunit",0.141582057,0.750622506,0.680825644,0.467581874,0.756996029,0.559521622
3,264762_at,T,F,AT1G61460,AT1G61460,"S-locus protein kinase, putative",0.115876518,0.598097414,0.620965528,0.209561093,0.684294882,0.445759087
3,264763_at,T,F,AT1G61450,AT1G61450,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G61415.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.107922147,0.646707091,0.681333881,0.329501948,0.710097478,0.495112509
3,264767_at,T,F,AT1G61380,SD1-29,S-domain-1 29,0.220332676,0.656653545,0.602698378,0.221404856,0.701629477,0.480543787
3,264772_at,T,F,AT1G22930,AT1G22930,T-complex protein 11,0.094660207,0.680428677,0.782635935,0.486867135,0.720093381,0.552937067
3,264773_at,T,F,AT1G22900,AT1G22900,Disease resistance-responsive (dirigent-like protein) family protein,0.281931412,0.70648725,0.878491063,0.30349476,0.748970235,0.583874944
3,264775_at,T,F,AT1G22880,ATCEL5|CEL5|ATGH9B4,cellulase 5,0.032209104,0.757196226,0.72836922,0.151926022,0.696900489,0.473320212
3,264776_at,T,F,AT1G22860,AT1G22860,Vacuolar sorting protein 39,0.091846825,0.629957709,0.903749684,0.330000227,0.817977824,0.554706454
3,264778_at,T,F,AT1G08780,PFD4|AIP3,ABI3-interacting protein 3,0.152221428,0.853976894,0.901472105,0.418853302,0.880634153,0.641431577
3,264779_at,T,F,AT1G08570,ACHT4,atypical CYS  HIS rich thioredoxin 4,0.121155845,0.72546079,0.765996952,0.354508842,0.675790808,0.528582647
3,264781_at,T,F,AT1G08540,SIGA|SIGB|ATSIG1|ATSIG2|SIG1|SIG2|ABC1,RNApolymerase sigma subunit 2,0.145155197,0.809031992,0.940901241,0.462355375,0.873906527,0.646270066
3,264782_at,T,F,AT1G08810,AtMYB60|MYB60,myb domain protein 60,0.127499115,0.822310664,0.91965004,0.475079897,0.863668182,0.64164158
3,264783_at,T,F,AT1G08650,PPCK1|ATPPCK1,phosphoenolpyruvate carboxylase kinase 1,0.005853772,0.548743303,0.620949906,0.30165853,0.703375019,0.436116106
3,264785_at,T,F,AT2G17910,AT2G17910,"non-LTR retrotransposon family (LINE), has a 1.8e-42 P-value blast match to GB:AAB41224 ORF2 (LINE-element) (Rattus norvegicus)",0.036540241,0.788634274,0.793160594,0.384483712,0.727054389,0.545974642
3,264788_at,T,F,AT2G17880,AT2G17880,Chaperone DnaJ-domain superfamily protein,0.265079635,0.631707951,0.712277308,0.55383041,0.465336494,0.52564636
3,264789_at,T,F,AT2G17870,ATCSP3|CSP3,cold shock domain protein 3,0.173494184,0.862985106,0.802289452,0.445782795,0.814108212,0.61973195
