nc,ps,unique,redundant,agi,symbol,description,cor262909,cor256629,cor259408,cor259407,cor265857s,average,coldabvavg,,,,,,,,,,,,,
2,260687_at,T,F,AT1G17530,ATTIM23-1|TIM23-1,translocase of inner mitochondrial membrane 23,0.38567873,0.10851291,0.866127488,0.171820159,0.737881832,0.454004224,FALSE,,,,,,,,,,,,,
2,260690_at,T,F,AT1G32340,NHL8,NDR1/HIN1-like 8,0.113813658,0.240057313,0.885375031,0.370309909,0.684218682,0.458754919,TRUE,,,,,,,,,,,,,
2,260693_at,T,F,AT1G32450,NRT1.5,nitrate transporter 1.5,0.486422831,0.140496802,0.790560128,0.258298945,0.883264585,0.511808658,TRUE,,,,,,,,,,,,,
2,260696_at,T,F,AT1G32520,AT1G32520,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; Has 143 Blast hits to 142 proteins in 34 species: Archae - 0; Bacteria - 0; Metazoa - 39; Fungi - 0; Plants - 56; Viruses - 0; Other Eukaryotes - 48 (source: NCBI BLink).,0.244373921,0.095054592,0.870732954,0.354307355,0.768930598,0.466679884,TRUE,,,,,,,,,,,,,
2,260698_at,T,F,AT1G32300,AT1G32300,"D-arabinono-1,4-lactone oxidase family protein",0.186111609,0.070275322,0.226774168,0.600634215,0.606320996,0.338023262,FALSE,,,,,,,,,,,,,
2,260699_at,T,F,AT1G32320,MKK10|ATMKK10,MAP kinase kinase 10,0.074304965,0.36093251,0.496304764,0.603149591,0.600614539,0.427061274,FALSE,,,,,,,,,,,,,
2,260704_at,T,F,AT1G32470,AT1G32470,Single hybrid motif superfamily protein,0.290746936,0.064680284,0.851260487,0.352996642,0.776821999,0.46730127,TRUE,,,,,,,,,,,,,
2,260709_at,T,F,AT1G32500,ATNAP6|NAP6,non-intrinsic ABC protein 6,0.283000689,0.034235177,0.792850402,0.365070987,0.739347067,0.442900864,FALSE,,,,,,,,,,,,,
2,260711_at,T,F,AT1G17580,ATMYA1|MYA1|XI-1,myosin 1,0.242928738,0.625368529,0.117825608,0.561315496,0.05812158,0.32111199,FALSE,,,,,,,,,,,,,
2,260725_at,T,F,AT1G48170,AT1G48170,unknown protein; Has 78 Blast hits to 78 proteins in 34 species: Archae - 0; Bacteria - 0; Metazoa - 30; Fungi - 0; Plants - 48; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.425724457,0.001832185,0.843405781,0.156045402,0.805799493,0.446561464,FALSE,,,,,,,,,,,,,
2,260726_at,T,F,AT1G48160,AT1G48160,"signal recognition particle 19 kDa protein, putative / SRP19, putative",0.691753946,0.250144403,0.454225706,0.157273533,0.882449744,0.487169467,TRUE,,,,,,,,,,,,,
2,260730_at,T,F,AT1G48030,mtLPD1,mitochondrial lipoamide dehydrogenase 1,0.124068915,0.167898435,0.838249059,0.413773072,0.665061586,0.441810213,FALSE,,,,,,,,,,,,,
2,260731_at,T,F,AT1G17500,AT1G17500,ATPase E1-E2 type family protein / haloacid dehalogenase-like hydrolase family protein,0.179177661,0.082825584,0.769271887,0.34719839,0.649800478,0.4056548,FALSE,,,,,,,,,,,,,
2,260733_at,T,F,AT1G17640,AT1G17640,RNA-binding (RRM/RBD/RNP motifs) family protein,0.686904325,0.82876257,0.222415898,0.416944461,0.251798869,0.481365225,TRUE,,,,,,,,,,,,,
2,260734_at,T,F,AT1G17600,AT1G17600,Disease resistance protein (TIR-NBS-LRR class) family,0.094154083,0.382040692,0.901477999,0.385928258,0.609252185,0.474570644,TRUE,,,,,,,,,,,,,
2,260735_at,T,F,AT1G17610,AT1G17610,Disease resistance protein (TIR-NBS class),0.119557114,0.413277951,0.831234266,0.493753126,0.536856074,0.478935706,TRUE,,,,,,,,,,,,,
2,260737_at,T,F,AT1G17540,AT1G17540,Protein kinase protein with adenine nucleotide alpha hydrolases-like domain,0.56186491,0.274856998,0.470739277,0.343551102,0.740527472,0.478307952,TRUE,,,,,,,,,,,,,
2,260739_at,T,F,AT1G15000,scpl50,serine carboxypeptidase-like 50,0.824434183,0.739055769,0.098027786,0.342996813,0.482671219,0.497437154,TRUE,,,,,,,,,,,,,
2,260741_at,T,F,AT1G15040,AT1G15040,Class I glutamine amidotransferase-like superfamily protein,0.222882917,0.071120114,0.639828393,0.246670569,0.547663375,0.345633074,FALSE,,,,,,,,,,,,,
2,260744_at,T,F,AT1G15010,AT1G15010,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G01300.1); Has 71 Blast hits to 71 proteins in 13 species: Archae - 0; Bacteria - 2; Metazoa - 0; Fungi - 0; Plants - 69; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.718996989,0.205444709,0.398440025,0.093132141,0.703050563,0.423812885,FALSE,,,,,,,,,,,,,
2,260745_at,T,F,AT1G78370,ATGSTU20|GSTU20,glutathione S-transferase TAU 20,0.164942596,0.145100963,0.821756874,0.33418359,0.624546353,0.418106075,FALSE,,,,,,,,,,,,,
2,260746_at,T,F,AT1G78380,GSTU19|GST8|ATGSTU19,glutathione S-transferase TAU 19,0.358613567,0.061642919,0.815985723,0.397788255,0.813842551,0.489574603,TRUE,,,,,,,,,,,,,
2,260751_at,T,F,AT1G49040,SCD1,stomatal cytokinesis defective / SCD1 protein (SCD1),0.078946281,0.093763768,0.835191097,0.236599627,0.511694181,0.351238991,FALSE,,,,,,,,,,,,,
2,260752_at,T,F,AT1G49030,AT1G49030,PLAC8 family protein,0.436772393,0.076553407,0.811577443,0.250769947,0.810864329,0.477307504,TRUE,,,,,,,,,,,,,
2,260754_at,T,F,AT1G49000,AT1G49000,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: stem; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G18560.1); Has 105 Blast hits to 105 proteins in 13 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 105; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.413102087,0.096433773,0.778192174,0.240565617,0.755424036,0.456743538,FALSE,,,,,,,,,,,,,
2,260755_at,T,F,AT1G48980,AT1G48980,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein,0.546985813,0.337246311,0.348922797,0.076387144,0.827428619,0.427394137,FALSE,,,,,,,,,,,,,
2,260757_at,T,F,AT1G48940,AtENODL6|ENODL6,early nodulin-like protein 6,0.356554701,0.096972181,0.527367133,0.359390704,0.685978988,0.405252741,FALSE,,,,,,,,,,,,,
2,260758_at,T,F,AT1G48930,AtGH9C1|GH9C1,glycosyl hydrolase 9C1,0.368004519,0.045576062,0.825575373,0.333688792,0.845302523,0.483629454,TRUE,,,,,,,,,,,,,
2,260760_at,T,F,AT1G49170,AT1G49170,Protein of unknown function (DUF167),0.612477354,0.481712385,0.027493237,0.117990461,0.574626528,0.362859993,FALSE,,,,,,,,,,,,,
2,260761_at,T,F,AT1G49150,AT1G49150,unknown protein; Has 6 Blast hits to 6 proteins in 2 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 6; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.524568873,0.497025793,0.104959841,0.043891372,0.656010711,0.365291318,FALSE,,,,,,,,,,,,,
2,260762_at,T,F,AT1G49015,AT1G49015,DPP6 N-terminal domain-like protein,0.188355643,0.048849601,0.575476851,0.122745301,0.56506476,0.300098431,FALSE,,,,,,,,,,,,,
2,260765_at,T,F,AT1G49240,ACT8,actin 8,0.264485739,0.115662629,0.843885603,0.362372388,0.76690852,0.470662976,TRUE,,,,,,,,,,,,,
2,260770_at,T,F,AT1G49200,AT1G49200,RING/U-box superfamily protein,0.67549305,0.675083382,0.2715536,0.296936489,0.107677263,0.405348757,FALSE,,,,,,,,,,,,,
2,260771_at,T,F,AT1G49160,WNK7,Protein kinase superfamily protein,0.266122897,0.139892015,0.832930648,0.432816366,0.74631113,0.483614611,TRUE,,,,,,,,,,,,,
2,260772_at,T,F,AT1G49050,AT1G49050,Eukaryotic aspartyl protease family protein,0.35604116,0.071163467,0.797745979,0.290457571,0.809710899,0.465023815,TRUE,,,,,,,,,,,,,
2,260773_at,T,F,AT1G78440,GA2OX1|ATGA2OX1,Arabidopsis thaliana gibberellin 2-oxidase 1,0.742281293,0.42248101,0.390565508,0.112083406,0.568101732,0.44710259,FALSE,,,,,,,,,,,,,
2,260775_at,T,F,AT1G78300,GRF2|14-3-3OMEGA|GF14 OMEGA,general regulatory factor 2,0.234023399,0.010992752,0.820911749,0.026179828,0.545881711,0.327597888,FALSE,,,,,,,,,,,,,
2,260780_at,T,F,AT1G14610,VALRS|TWN2,valyl-tRNA synthetase / valine--tRNA ligase (VALRS),0.399298354,0.062049939,0.867049162,0.110989407,0.769691833,0.441815739,FALSE,,,,,,,,,,,,,
2,260782_at,T,F,AT1G14570,AT1G14570,UBX domain-containing protein,0.170590586,0.191430218,0.922446312,0.354892187,0.691625915,0.466197043,TRUE,,,,,,,,,,,,,
2,260786_s_at,F,NA,AT5G25230,AT5G25230,Ribosomal protein S5/Elongation factor G/III/V family protein,0.417857149,0.579947443,0.504099568,0.02210135,0.19912984,0.34462707,FALSE,,,,,,,,,,,,,
2,260790_at,T,F,AT1G06240,AT1G06240,Protein of unknown function DUF455,0.170666657,0.172772207,0.87533872,0.374387939,0.681950771,0.455023259,FALSE,,,,,,,,,,,,,
2,260793_at,T,F,AT1G06190,AT1G06190,Rho termination factor,0.421826282,0.053131217,0.778982709,0.357721522,0.900259173,0.502384181,TRUE,,,,,,,,,,,,,
2,260794_at,T,F,AT1G06210,AT1G06210,ENTH/VHS/GAT family protein,0.293781187,0.056238867,0.845354625,0.099608622,0.625307452,0.384058151,FALSE,,,,,,,,,,,,,
2,260796_at,T,F,AT1G78360,GSTU21|ATGSTU21,glutathione S-transferase TAU 21,0.330101484,0.0475078,0.807350853,0.296676886,0.750860012,0.446499407,FALSE,,,,,,,,,,,,,
2,260802_at,T,F,AT1G78400,AT1G78400,Pectin lyase-like superfamily protein,0.394080572,0.199123572,0.64782992,0.137533914,0.650942477,0.405902091,FALSE,,,,,,,,,,,,,
2,260803_at,T,F,AT1G78340,ATGSTU22|GSTU22,glutathione S-transferase TAU 22,0.35228452,0.010485176,0.837279303,0.310895077,0.795132114,0.461215238,TRUE,,,,,,,,,,,,,
2,260805_at,T,F,AT1G78320,GSTU23|ATGSTU23,glutathione S-transferase TAU 23,0.454831082,0.038047868,0.646224227,0.370261266,0.822517934,0.466376475,TRUE,,,,,,,,,,,,,
2,260806_at,T,F,AT1G78260,AT1G78260,RNA-binding (RRM/RBD/RNP motifs) family protein,0.691652826,0.419372282,0.377246035,0.00756649,0.742008761,0.447569279,FALSE,,,,,,,,,,,,,
2,260808_at,T,F,AT1G43715,AT1G43715,"copia-like retrotransposon family, has a 2.6e-130 P-value blast match to GB:BAA78424 polyprotein (Ty1_Copia-element) (Arabidopsis thaliana)gi|4996363|dbj|BAA78424.1| polyprotein (AtRE2) (Arabidopsis thaliana) (Ty1_Copia-element)",0.423446591,0.173161258,0.58017935,0.369920633,0.63447941,0.436237448,FALSE,,,,,,,,,,,,,
2,260811_s_at,F,NA,AT1G43740,AT1G43740,gypsy-like retrotransposon family (Athila),0.373383871,0.033896153,0.50909593,0.468878396,0.693379423,0.415726755,FALSE,,,,,,,,,,,,,
2,260812_at,T,F,AT1G43650,AT1G43650,nodulin MtN21 /EamA-like transporter family protein,0.661186008,0.414881661,0.114973277,0.136412951,0.601276511,0.385746081,FALSE,,,,,,,,,,,,,
2,260813_at,T,F,AT1G43700,SUE3|VIP1,VIRE2-interacting protein 1,0.158151723,0.200560613,0.797625927,0.292261623,0.614538966,0.412627771,FALSE,,,,,,,,,,,,,
2,260814_at,T,F,AT1G43710,emb1075,Pyridoxal phosphate (PLP)-dependent transferases superfamily protein,0.618293149,0.183790106,0.464230413,0.088020809,0.79801653,0.430470201,FALSE,,,,,,,,,,,,,
2,260815_at,T,F,AT1G06950,ATTIC110|TIC110,translocon at the inner envelope membrane of chloroplasts 110,0.259646388,0.076575956,0.781280762,0.487313593,0.798376814,0.480638703,TRUE,,,,,,,,,,,,,
2,260816_at,T,F,AT1G06930,AT1G06930,unknown protein; Has 4478 Blast hits to 355 proteins in 82 species: Archae - 0; Bacteria - 29; Metazoa - 379; Fungi - 125; Plants - 120; Viruses - 25; Other Eukaryotes - 3800 (source: NCBI BLink).,0.443816766,0.004341159,0.756290005,0.235529754,0.86957942,0.461911421,TRUE,,,,,,,,,,,,,
2,260817_at,T,F,AT1G06900,AT1G06900,Insulinase (Peptidase family M16) family protein,0.223707384,0.114232284,0.910839727,0.280270817,0.745453853,0.454900813,FALSE,,,,,,,,,,,,,
2,260818_at,T,F,AT1G06890,AT1G06890,nodulin MtN21 /EamA-like transporter family protein,0.341705705,0.001027831,0.843072137,0.325233745,0.820369794,0.466281842,TRUE,,,,,,,,,,,,,
2,260820_at,T,F,AT1G06840,AT1G06840,Leucine-rich repeat protein kinase family protein,0.388088451,0.092200287,0.811195967,0.246350209,0.823986733,0.472364329,TRUE,,,,,,,,,,,,,
2,260821_at,T,F,AT1G06820,CCR2|CRTISO,carotenoid isomerase,0.415884844,0.028804877,0.794510421,0.367945537,0.874173663,0.496263868,TRUE,,,,,,,,,,,,,
2,260829_s_at,F,NA,AT2G30440,TPP,thylakoid processing peptide,0.089617482,0.168889471,0.266909666,0.584082537,0.560213908,0.333942613,FALSE,,,,,,,,,,,,,
2,260830_at,T,F,AT1G06760,AT1G06760,winged-helix DNA-binding transcription factor family protein,0.655303043,0.340802929,0.322659575,0.071511122,0.686712608,0.415397855,FALSE,,,,,,,,,,,,,
2,260831_at,T,F,AT1G06830,AT1G06830,Glutaredoxin family protein,0.024851753,0.39090483,0.875749192,0.482615553,0.562610095,0.467346285,TRUE,,,,,,,,,,,,,
2,260832_at,T,F,AT1G06780,GAUT6,galacturonosyltransferase 6,0.393916675,0.582727473,0.692919747,0.324859514,0.114107663,0.421706214,FALSE,,,,,,,,,,,,,
2,260835_at,T,F,AT1G06700,AT1G06700,Protein kinase superfamily protein,0.373496974,0.074436547,0.836653095,0.20493547,0.839981435,0.465900704,TRUE,,,,,,,,,,,,,
2,260837_at,T,F,AT1G43670,AT1G43670,Inositol monophosphatase family protein,0.243924666,0.109143146,0.854389504,0.386069251,0.755049999,0.469715313,TRUE,,,,,,,,,,,,,
2,260838_at,T,F,AT1G43680,AT1G43680,BEST Arabidopsis thaliana protein match is: nucleic acid binding;zinc ion binding (TAIR:AT5G36228.1); Has 59 Blast hits to 57 proteins in 2 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 59; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.320346699,0.08688694,0.838697165,0.323973903,0.738750439,0.461731029,TRUE,,,,,,,,,,,,,
2,260839_at,T,F,AT1G43690,AT1G43690,ubiquitin interaction motif-containing protein,0.448002056,0.184771185,0.659030298,0.225507567,0.573999241,0.41826207,FALSE,,,,,,,,,,,,,
2,260840_at,T,F,AT1G29050,TBL38,TRICHOME BIREFRINGENCE-LIKE 38,0.390955955,0.008406968,0.879072821,0.267034366,0.818634034,0.472820829,TRUE,,,,,,,,,,,,,
2,260845_at,T,F,AT1G17310,AT1G17310,MADS-box transcription factor family protein,0.173319249,0.245539787,0.792346032,0.2568582,0.55470451,0.404553556,FALSE,,,,,,,,,,,,,
2,260846_at,T,F,AT1G17300,AT1G17300,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G17285.1); Has 27 Blast hits to 27 proteins in 4 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 27; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.337270098,0.088170166,0.82875828,0.354477942,0.831118431,0.487958983,TRUE,,,,,,,,,,,,,
2,260850_at,T,F,AT1G21870,GONST5,golgi nucleotide sugar transporter 5,0.577110878,0.450914518,0.271417507,0.034582287,0.729816557,0.412768349,FALSE,,,,,,,,,,,,,
2,260852_at,T,F,AT1G21900,AT1G21900,emp24/gp25L/p24 family/GOLD family protein,0.363197913,0.046217763,0.799221195,0.398083719,0.872084775,0.495761073,TRUE,,,,,,,,,,,,,
2,260859_at,T,F,AT1G43780,scpl44,serine carboxypeptidase-like 44,0.506790075,0.441157333,0.305813147,0.170321507,0.741349002,0.433086213,FALSE,,,,,,,,,,,,,
2,260865_at,T,F,AT1G43760,AT1G43760,DNAse I-like superfamily protein,0.4576371,0.116783502,0.796214891,0.22782223,0.82457676,0.484606897,TRUE,,,,,,,,,,,,,
2,260866_at,T,F,AT1G43886,AT1G43886,"copia-like retrotransposon family, has a 5.3e-165 P-value blast match to GB:AAA57005 Hopscotch polyprotein (Ty1_Copia-element) (Zea mays)",0.420328494,0.05310583,0.646121017,0.375173295,0.870059498,0.472957627,TRUE,,,,,,,,,,,,,
2,260868_at,T,F,AT1G43860,AT1G43860,sequence-specific DNA binding transcription factors,0.771901032,0.711217536,0.226293595,0.168928189,0.478320317,0.471332134,TRUE,,,,,,,,,,,,,
2,260869_at,T,F,AT1G43800,AT1G43800,Plant stearoyl-acyl-carrier-protein desaturase family protein,0.403319691,0.014044914,0.804940059,0.315627868,0.876235969,0.4828337,TRUE,,,,,,,,,,,,,
2,260872_at,T,F,AT1G21350,AT1G21350,Thioredoxin superfamily protein,0.21618006,0.076402371,0.847573587,0.354682274,0.700409225,0.439049503,FALSE,,,,,,,,,,,,,
2,260873_at,T,T,AT1G21580,AT1G21580,Zinc finger C-x8-C-x5-C-x3-H type family protein,0.567036316,0.698353882,0.290226363,0.383991826,0.246373937,0.437196465,FALSE,,,,,,,,,,,,,
2,260874_at,NA,NA,NA,NA,NA,0.114755899,0.094381243,0.756426522,0.205265853,0.528398705,0.339845645,FALSE,,,,,,,,,,,,,
2,260875_at,T,F,AT1G21410,SKP2A,F-box/RNI-like superfamily protein,0.027776533,0.236326251,0.690773517,0.381036629,0.500845077,0.367351601,FALSE,,,,,,,,,,,,,
2,260877_at,T,F,AT1G21500,AT1G21500,unknown protein; Has 29 Blast hits to 29 proteins in 12 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 2; Plants - 27; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.273865059,0.089438403,0.869723849,0.370498053,0.779963249,0.476697723,TRUE,,,,,,,,,,,,,
2,260878_at,T,F,AT1G21450,SCL1,SCARECROW-like 1,0.475603062,0.328681194,0.540251216,0.156747724,0.671768334,0.434610306,FALSE,,,,,,,,,,,,,
2,260881_at,T,F,AT1G21550,AT1G21550,Calcium-binding EF-hand family protein,0.364798396,0.185171844,0.651965588,0.197970284,0.658203284,0.411621879,FALSE,,,,,,,,,,,,,
2,260882_at,T,F,AT1G29280,ATWRKY65|WRKY65,WRKY DNA-binding protein 65,0.244371121,0.0973432,0.82179152,0.417223657,0.788744523,0.473894804,TRUE,,,,,,,,,,,,,
2,260883_at,T,F,AT1G29270,AT1G29270,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G40435.1); Has 98 Blast hits to 98 proteins in 15 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 98; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.289197728,0.159069662,0.849588116,0.345716547,0.767977873,0.482309985,TRUE,,,,,,,,,,,,,
2,260884_at,T,F,AT1G29240,AT1G29240,Protein of unknown function (DUF688),0.242757197,0.13489664,0.760804874,0.388920979,0.775513641,0.460578666,TRUE,,,,,,,,,,,,,
2,260886_at,T,F,AT1G29200,AT1G29200,O-fucosyltransferase family protein,0.160968282,0.082418238,0.576416082,0.369489776,0.562090417,0.350276559,FALSE,,,,,,,,,,,,,
2,260887_at,T,F,AT1G29160,AT1G29160,Dof-type zinc finger DNA-binding family protein,0.393464206,0.02489267,0.88326488,0.273224034,0.828347991,0.480638756,TRUE,,,,,,,,,,,,,
2,260890_at,T,F,AT1G29090,AT1G29090,Cysteine proteinases superfamily protein,0.255471492,0.577370125,0.437397354,0.548801407,0.277806313,0.419369338,FALSE,,,,,,,,,,,,,
2,260892_at,T,F,AT1G29110,AT1G29110,Cysteine proteinases superfamily protein,0.326292224,0.07355825,0.565524463,0.486548422,0.817305071,0.453845686,FALSE,,,,,,,,,,,,,
2,260893_at,T,F,AT1G29180,AT1G29180,Cysteine/Histidine-rich C1 domain family protein,0.310611365,0.15749197,0.721199246,0.371710641,0.745891264,0.461380897,TRUE,,,,,,,,,,,,,
2,260895_at,T,F,AT1G29250,AT1G29250,Alba DNA/RNA-binding protein,0.314031172,0.150437582,0.912167776,0.172135289,0.698867496,0.449527863,FALSE,,,,,,,,,,,,,
2,260896_at,T,F,AT1G29310,AT1G29310,SecY protein transport family protein,0.343036445,0.048455699,0.905596158,0.237411422,0.807332253,0.468366396,TRUE,,,,,,,,,,,,,
2,260897_at,T,F,AT1G29330,ATERD2|AERD2|ERD2,ER lumen protein retaining receptor family protein,0.26082,0.11221385,0.877038392,0.349538143,0.772658701,0.474453817,TRUE,,,,,,,,,,,,,
2,260898_at,T,F,AT1G29070,AT1G29070,Ribosomal protein L34,0.296042871,0.045223826,0.846221205,0.342778923,0.762034913,0.458460348,TRUE,,,,,,,,,,,,,
2,260899_at,T,F,AT1G21370,AT1G21370,unknown protein; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF218 (InterPro:IPR003848); Has 160 Blast hits to 160 proteins in 86 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 102; Plants - 44; Viruses - 0; Other Eukaryotes - 14 (source: NCBI BLink).,0.453357507,0.120374107,0.805248546,0.216349509,0.869078314,0.492881597,TRUE,,,,,,,,,,,,,
2,260900_s_at,F,NA,AT1G21400,AT1G21400,Thiamin diphosphate-binding fold (THDP-binding) superfamily protein,0.423202176,0.082113497,0.804916371,0.199949497,0.82890095,0.467816498,TRUE,,,,,,,,,,,,,
2,260901_at,T,F,AT1G21430,YUC11,Flavin-binding monooxygenase family protein,0.012987611,0.191635081,0.367495524,0.748266523,0.549730593,0.374023067,FALSE,,,,,,,,,,,,,
2,260904_at,T,F,AT1G02450,NIMIN1|NIMIN-1,NIM1-interacting 1,0.283570579,0.024108406,0.647777161,0.295880065,0.670694143,0.384406071,FALSE,,,,,,,,,,,,,
2,260906_at,T,F,AT1G02540,AT1G02540,unknown protein; Has 3327 Blast hits to 2216 proteins in 265 species: Archae - 18; Bacteria - 202; Metazoa - 802; Fungi - 283; Plants - 84; Viruses - 187; Other Eukaryotes - 1751 (source: NCBI BLink).,0.287077472,0.514464967,0.321537585,0.711771183,0.310076775,0.428985596,FALSE,,,,,,,,,,,,,
2,260910_at,T,F,AT1G02690,IMPA-6,importin alpha isoform 6,0.230581006,0.133837012,0.928201351,0.301049435,0.709896304,0.460713022,TRUE,,,,,,,,,,,,,
2,260912_at,T,F,AT1G02560,NCLPP1|NCLPP5|CLPP5,nuclear encoded CLP protease 5,0.35745161,0.030008107,0.807051945,0.32593519,0.819875141,0.468064399,TRUE,,,,,,,,,,,,,
2,260914_at,T,F,AT1G02640,BXL2|ATBXL2,beta-xylosidase 2,0.655385858,0.734520721,0.204422234,0.203500491,0.442867668,0.448139394,FALSE,,,,,,,,,,,,,
2,260916_at,T,F,AT1G02475,AT1G02475,Polyketide cyclase/dehydrase and lipid transport superfamily protein,0.235994808,0.101935146,0.847444859,0.379816005,0.742631695,0.461564502,TRUE,,,,,,,,,,,,,
2,260919_at,NA,NA,NA,NA,NA,0.290638398,0.111411662,0.695115092,0.074933686,0.608262661,0.3560723,FALSE,,,,,,,,,,,,,
2,260922_at,T,F,AT1G21560,AT1G21560,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT4G01170.1); Has 76 Blast hits to 76 proteins in 15 species: Archae - 0; Bacteria - 4; Metazoa - 3; Fungi - 2; Plants - 67; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.628270462,0.589986539,0.204445063,0.269917532,0.398600376,0.418243994,FALSE,,,,,,,,,,,,,
2,260930_at,T,F,AT1G02620,AT1G02620,Ras-related small GTP-binding family protein,0.332760091,0.007815767,0.72014364,0.434437918,0.803479187,0.459727321,TRUE,,,,,,,,,,,,,
2,260932_s_at,F,NA,AT1G02520,PGP11,P-glycoprotein 11,0.305023756,0.012022504,0.81811962,0.306667955,0.737900827,0.435946932,FALSE,,,,,,,,,,,,,
2,260933_at,T,F,AT1G02470,AT1G02470,Polyketide cyclase/dehydrase and lipid transport superfamily protein,0.218192623,0.075021111,0.753664959,3.03E-05,0.584343949,0.326250585,FALSE,,,,,,,,,,,,,
2,260936_at,T,F,AT1G45150,AT1G45150,unknown protein; Has 219 Blast hits to 202 proteins in 78 species: Archae - 0; Bacteria - 166; Metazoa - 0; Fungi - 0; Plants - 36; Viruses - 0; Other Eukaryotes - 17 (source: NCBI BLink).,0.710788346,0.408792174,0.364421986,0.17592386,0.594071951,0.450799664,FALSE,,,,,,,,,,,,,
2,260937_at,T,F,AT1G45160,AT1G45160,Protein kinase superfamily protein,0.628835735,0.609842026,0.179746111,0.066746828,0.429055522,0.382845245,FALSE,,,,,,,,,,,,,
2,260939_at,T,F,AT1G45180,AT1G45180,RING/U-box superfamily protein,0.418539364,0.532731078,0.113337452,0.019748557,0.500448916,0.316961073,FALSE,,,,,,,,,,,,,
2,260940_at,T,F,AT1G45000,AT1G45000,AAA-type ATPase family protein,0.225045033,0.142870288,0.898733136,0.354177202,0.739236701,0.472012472,TRUE,,,,,,,,,,,,,
2,260941_at,T,F,AT1G44970,AT1G44970,Peroxidase superfamily protein,0.420537644,0.040991367,0.790039291,0.326507965,0.866123572,0.488839968,TRUE,,,,,,,,,,,,,
2,260943_at,T,F,AT1G45145,ATTRX5|LIV1|ATH5|TRX5,thioredoxin H-type 5,0.256585961,0.103342914,0.880516697,0.345011712,0.729677246,0.463026906,TRUE,,,,,,,,,,,,,
2,260944_at,T,F,AT1G45130,BGAL5,beta-galactosidase 5,0.43174111,0.052728099,0.82725592,0.267585349,0.871620391,0.490186174,TRUE,,,,,,,,,,,,,
2,260948_at,T,F,AT1G06100,AT1G06100,Fatty acid desaturase family protein,0.237999981,0.087599969,0.825494844,0.439425633,0.776142286,0.473332543,TRUE,,,,,,,,,,,,,
2,260949_at,T,F,AT1G06110,SKIP16,SKP1/ASK-interacting protein 16,0.707354068,0.381403968,0.462860666,0.077265826,0.791980705,0.484173047,TRUE,,,,,,,,,,,,,
2,260950_s_at,F,NA,AT1G06120,AT1G06120,Fatty acid desaturase family protein,0.354133229,0.025863028,0.820629986,0.318929148,0.796940638,0.463299206,TRUE,,,,,,,,,,,,,
2,260952_at,T,F,AT1G06140,AT1G06140,Pentatricopeptide repeat (PPR) superfamily protein,0.583058141,0.493223297,0.059317953,0.048870494,0.630847963,0.36306357,FALSE,,,,,,,,,,,,,
2,260957_at,T,F,AT1G06080,ADS1,delta 9 desaturase 1,0.272787771,0.051057947,0.717102798,0.210785313,0.699774056,0.390301577,FALSE,,,,,,,,,,,,,
2,260958_at,T,F,AT1G06060,AT1G06060,LisH and RanBPM domains containing protein,0.394330517,0.498871412,0.62751996,0.509597573,0.182910562,0.442646005,FALSE,,,,,,,,,,,,,
2,260961_at,T,F,AT1G05960,AT1G05960,ARM repeat superfamily protein,0.026190572,0.261683704,0.772588408,0.346845234,0.569848716,0.395431327,FALSE,,,,,,,,,,,,,
