nc,ps,Unique,Redundant,AGI,Symbol,Description,cor.258176_at,cor.258177_at,cor.258084_at,cor.245557_at,cor.251865_at,cor.255731_at,cor.246907_at,cor.256187_at,cor.258060_at,cor.259359_at,
3,260045_at,T,F,AT1G73670,MPK15|ATMPK15,MAP kinase 15,0.431917707,0.709123854,0.223863822,0.429487061,0.635384966,0.401658492,0.40837024,0.442291943,0.654815035,0.096534269,
3,260049_at,T,F,AT1G29940,NRPA2,nuclear RNA polymerase A2,0.752317163,0.635750938,0.182056185,0.462018085,0.456725886,0.913700164,0.128549525,0.459085124,0.321880895,0.104881289,
3,260058_at,T,F,AT1G78100,AT1G78100,F-box family protein,0.625800496,0.488377279,0.169521888,0.574803451,0.420998401,0.673002273,0.244905174,0.169329111,0.111119167,0.059968783,
3,260064_at,T,F,AT1G73730,AtEIL3|SLIM1|ATSLIM|EIL3,ETHYLENE-INSENSITIVE3-like 3,0.50098217,0.486651955,0.262507924,0.52487744,0.49851249,0.589359041,0.177153201,0.247433219,0.187428009,0.19444103,
3,260065_at,T,F,AT1G73760,AT1G73760,RING/U-box superfamily protein,0.184076416,0.495758516,0.085766243,0.132422876,0.554106098,0.193490322,0.532327469,0.519240521,0.362507075,0.02826205,
3,260072_at,T,F,AT1G73650,AT1G73650,Protein of unknown function (DUF1295),0.381076698,0.563282049,0.160043009,0.147721709,0.413242399,0.480414553,0.215167824,0.504271756,0.593029135,0.120806036,
3,260078_at,T,F,AT1G73790,AT1G73790,Protein of unknown function (DUF3743),0.086040973,0.309783091,0.347089505,0.421323886,0.586766244,0.223093006,0.18203293,0.084089349,0.741417912,0.659780899,
3,260079_s_at,F,NA,AT5G33210,SRS8,SHI-related sequence 8,0.227151211,0.263528255,0.463864464,0.459287596,0.502769084,0.133672968,0.008611118,0.049365996,0.647359536,0.54010432,
3,260090_at,T,F,AT1G73310,scpl4,serine carboxypeptidase-like 4,0.780302845,0.790591042,0.133927163,0.471657083,0.457644694,0.821914836,0.013489107,0.42502603,0.277296327,0.229449583,
3,260096_at,T,F,AT1G73240,AT1G73240,CONTAINS InterPro DOMAIN/s: Nucleoporin protein Ndc1-Nup (InterPro:IPR019049); Has 36 Blast hits to 36 proteins in 17 species: Archae - 0; Bacteria - 0; Metazoa - 1; Fungi - 0; Plants - 35; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.668577182,0.519652676,0.046368917,0.44536652,0.308792442,0.837715204,0.1603828,0.28787097,0.23184561,0.039691144,
3,260109_at,T,F,AT1G63260,TET10,tetraspanin10,0.427929071,0.101120512,0.033511337,0.13310991,0.183379024,0.599017939,0.185738123,0.285739573,0.512320789,0.576622357,
3,260116_at,T,F,AT1G33960,AIG1,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0.372317618,0.556662073,0.116520662,0.428438299,0.550801561,0.322003399,0.249795455,0.225573643,0.508313135,0.275444525,
3,260139_at,T,F,AT1G66380,AtMYB114|MYB114,myb domain protein 114,0.678211427,0.562600505,0.001526416,0.412928007,0.288668348,0.84124974,0.049872684,0.282082991,0.28765637,0.048136046,
3,260151_at,T,F,AT1G52910,AT1G52910,Protein of unknown function (DUF1218),0.630673255,0.631076547,0.311805719,0.322685805,0.384286534,0.730038763,0.025730608,0.338360644,0.330740095,0.156292359,
3,260160_at,T,F,AT1G79880,AT1G79880,RNA recognition motif (RRM)-containing protein,0.48904849,0.603387712,0.265626507,0.721977004,0.598169059,0.394681169,0.176414888,0.072679472,0.344434367,0.253094564,
3,260168_at,T,F,AT1G71980,AT1G71980,Protease-associated (PA) RING/U-box zinc finger family protein,0.530407113,0.491952153,0.249010408,0.049058343,0.280242724,0.674114292,0.026847191,0.771242165,0.26659025,0.176215977,
3,260183_at,T,F,AT1G35970,AT1G35970,"gypsy-like retrotransposon family (Athila), has a 3.8e-37 P-value blast match to GB:CAA57397 Athila ORF 1 (Arabidopsis thaliana)",0.683668596,0.520823468,0.195226828,0.434678359,0.273221546,0.714729312,0.19191865,0.12919617,0.035438935,0.038195603,
3,260192_at,T,F,AT1G67630,POLA2,DNA polymerase alpha 2,0.538593088,0.494965981,0.019144912,0.075201285,0.213507757,0.673734495,0.108319045,0.6125228,0.258839485,0.447256002,
3,260200_at,T,F,AT1G67620,AT1G67620,Lojap-related protein,0.549972913,0.415952152,0.394121191,0.094054262,0.412572463,0.586841453,0.129162586,0.608385931,0.353397453,0.022485129,
3,260206_at,T,F,AT1G70740,AT1G70740,Protein kinase superfamily protein,0.664481942,0.439024724,0.083863243,0.686743532,0.383748825,0.589658824,0.069861716,0.060797161,0.057661491,0.007493688,
3,260220_at,T,F,AT1G74650,ATY13|MYB31|ATMYB31,myb domain protein 31,0.61026767,0.584447015,0.116761622,0.341238401,0.281649232,0.788671784,0.166502637,0.398163395,0.260855175,0.034832244,
3,260223_at,T,F,AT1G74390,AT1G74390,"Polynucleotidyl transferase, ribonuclease H-like superfamily protein",0.549227494,0.411555998,0.259008825,0.727397857,0.487715022,0.315370685,0.136166694,0.007454559,0.386866471,0.530076953,
3,260240_at,T,F,AT1G68460,IPT1|ATIPT1,isopentenyltransferase 1,0.234027623,0.556198655,0.210293002,0.235031068,0.622084514,0.273070191,0.308634572,0.592216021,0.354174105,0.220170575,
3,260256_at,T,F,AT1G74350,AT1G74350,"Intron maturase, type II family protein",0.423726088,0.38946006,0.481729156,0.538305785,0.530316089,0.534923199,0.141278308,0.308166763,0.288679077,0.184766855,
3,260271_at,T,F,AT1G63690,SPPL2|ATSPPL2,SIGNAL PEPTIDE PEPTIDASE-LIKE 2,0.33235225,0.631957146,0.175088969,0.106060854,0.544794891,0.330647056,0.425019671,0.536849599,0.451564741,0.087014129,
3,260282_at,T,F,AT1G80410,EMB2753,tetratricopeptide repeat (TPR)-containing protein,0.575056308,0.470633661,0.003979943,0.038216086,0.177994811,0.843169825,0.042968807,0.562726614,0.017168826,0.406154762,
3,260284_at,T,F,AT1G80380,AT1G80380,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0.460889148,0.588531775,0.085240414,0.151182878,0.43502561,0.658988191,0.296481134,0.557316252,0.048540274,0.168158565,
3,260295_at,T,F,AT1G63770,AT1G63770,Peptidase M1 family protein,0.749011049,0.663999536,0.146804885,0.4343932,0.479414951,0.799933198,0.042562464,0.431016849,0.434171363,0.179215806,
3,260302_at,T,F,AT1G80310,AT1G80310,sulfate transmembrane transporters,0.623276009,0.459513028,0.073891002,0.115487208,0.178454812,0.885509919,0.192912817,0.515203964,0.036952101,0.207229136,
3,260311_at,T,F,AT1G70570,AT1G70570,"anthranilate phosphoribosyltransferase, putative",0.592773834,0.486993448,0.031457298,0.589857117,0.286881603,0.649239139,0.277231355,0.065729719,0.065596566,0.2994185,
3,260313_at,T,F,AT1G63870,AT1G63870,Disease resistance protein (TIR-NBS-LRR class) family,0.127698491,0.435319977,0.116991014,0.58676888,0.499232816,0.01758934,0.086222848,0.006178968,0.609955764,0.647211949,
3,260317_at,T,F,AT1G63800,UBC5,ubiquitin-conjugating enzyme 5,0.598504724,0.489016791,0.109640927,0.213307575,0.427375759,0.727662871,0.152672432,0.705013698,0.314047252,0.076209646,
3,260355_at,T,F,AT1G69180,CRC,Plant-specific transcription factor YABBY family protein,0.597632698,0.645181624,0.158646345,0.394089543,0.416519326,0.682376355,0.104786328,0.289301248,0.097460749,0.002165495,
3,260357_at,T,F,AT1G69260,AFP1,ABI five binding protein,0.306772535,0.089687032,0.257142637,0.245134709,0.265316085,0.521881083,0.085694987,0.203377491,0.558292469,0.703920073,
3,260386_at,T,F,AT1G74010,AT1G74010,Calcium-dependent phosphotriesterase superfamily protein,0.380983618,0.417771289,0.247490439,0.813725092,0.616160612,0.129746113,0.050571987,0.120324267,0.398336944,0.622975269,
3,260387_at,T,F,AT1G74100,ATSOT16|ATST5A|CORI-7|SOT16,sulfotransferase 16,0.334062028,0.415568877,0.677800544,0.42579204,0.624242514,0.006604149,0.021081827,0.276085929,0.475351513,0.628601843,
3,260389_at,T,F,AT1G74055,AT1G74055,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 15 plant structures; EXPRESSED DURING: 6 growth stages; Has 24 Blast hits to 24 proteins in 9 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 24; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.683732041,0.615671317,0.358278373,0.389793593,0.328933339,0.736389112,0.120967264,0.231272701,0.093786752,0.280636611,
3,260391_at,T,F,AT1G74020,SS2,strictosidine synthase 2,0.435718327,0.473981264,0.196423306,0.8697093,0.663798847,0.235801462,0.056523019,0.094050175,0.452251352,0.604830126,
3,260398_at,T,F,AT1G72320,PUM23|APUM23,pumilio 23,0.748669477,0.566360813,0.150509662,0.406196605,0.367802198,0.923984687,0.146982349,0.415980704,0.270091866,0.001402868,
3,260399_at,T,F,AT1G72520,AT1G72520,PLAT/LH2 domain-containing lipoxygenase family protein,0.164033727,0.45597284,0.112374889,0.627682797,0.624277829,0.018794227,0.424484011,0.020746016,0.599928424,0.441580807,
3,260411_at,T,F,AT1G69890,AT1G69890,Protein of unknown function (DUF569),0.371443929,0.566440662,0.079850293,0.186258826,0.414191878,0.52155205,0.513908682,0.402076202,0.187704766,0.269158966,
3,260412_at,T,F,AT1G69830,ATAMY3|AMY3,alpha-amylase-like 3,0.725030143,0.464877797,0.223203622,0.854688124,0.473086127,0.606537204,0.216152963,0.114821149,0.196702222,0.370720015,
3,260417_at,T,F,AT1G69770,CMT3,chromomethylase 3,0.547124012,0.377169214,0.038204276,0.012136712,0.078035682,0.810032194,0.204178831,0.526883693,0.08100135,0.268714017,
3,260418_s_at,F,NA,AT1G69750,ATCOX19-2|COX19-2,cytochrome c oxidase 19-2,0.234333524,0.399050722,0.382794069,0.457483743,0.623960665,0.06083909,0.065753165,0.395670369,0.644941302,0.55660881,
3,260423_at,T,F,AT1G72470,EXO70D1|ATEXO70D1,exocyst subunit exo70 family protein D1,0.778489966,0.64318099,0.100552507,0.461279163,0.405952882,0.805942801,0.158337567,0.416699679,0.362634743,0.156248915,
3,260429_at,T,F,AT1G72450,TIFY11B|JAZ6,jasmonate-zim-domain protein 6,0.101479441,0.283850874,0.058571395,0.557704799,0.464228244,0.042661658,0.138672289,0.208151621,0.544491931,0.565044111,
3,260439_at,T,F,AT1G68340,AT1G68340,Protein of unknown function (DUF1639),0.326845483,0.196808921,0.142876897,0.306415247,0.02566214,0.503224338,0.083029991,0.522852452,0.152222926,0.585241457,
3,260442_at,T,F,AT1G68220,AT1G68220,Protein of unknown function (DUF1218),0.346766113,0.635867064,0.142313209,0.390641964,0.689459455,0.230781544,0.346659236,0.456069383,0.802124839,0.248544352,
3,260444_at,T,F,AT1G68300,AT1G68300,Adenine nucleotide alpha hydrolases-like superfamily protein,0.01477047,0.16519416,0.170332101,0.629817717,0.424108684,0.289589646,0.116450112,0.369642223,0.520340146,0.722439422,
3,260450_at,T,T,AT1G72390,AT1G72390,CONTAINS InterPro DOMAIN/s: Spt20 family (InterPro:IPR021950); Has 8778 Blast hits to 7244 proteins in 477 species: Archae - 6; Bacteria - 326; Metazoa - 4198; Fungi - 1506; Plants - 923; Viruses - 22; Other Eukaryotes - 1797 (source: NCBI BLink).,0.480332783,0.525804604,0.233037023,0.008394285,0.412303817,0.568609103,0.120687226,0.807691113,0.314287204,0.080080989,
3,260452_at,T,F,AT1G72350,AT1G72350,MADS-box transcription factor family protein,0.590561153,0.396974208,0.365373689,0.603230977,0.332485133,0.587213411,0.010446471,0.134257156,0.065595275,0.166971043,
3,260466_at,T,F,AT1G10900,AT1G10900,Phosphatidylinositol-4-phosphate 5-kinase family protein,0.234421446,0.448870774,0.265590753,0.585921372,0.501326404,0.028028202,0.244918446,0.028648746,0.585952097,0.349926385,
3,260467_at,NA,NA,NA,NA,NA,0.28402769,0.246128549,0.297400025,0.652098417,0.508219963,0.138543275,0.138375414,0.205700875,0.410678849,0.558023751,
3,260473_at,T,F,AT1G10880,AT1G10880,"Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein",0.599463094,0.671461581,0.091324093,0.36929329,0.344027432,0.798407759,0.049660185,0.413947622,0.252509117,0.087244202,
3,260487_at,T,F,AT1G51510,Y14,RNA-binding (RRM/RBD/RNP motifs) family protein,0.554620706,0.538315062,0.246402133,0.33232071,0.422333811,0.694788295,0.159338117,0.453645079,0.475411855,0.237572813,
3,260488_at,T,F,AT1G51600,ZML2|TIFY2A|GATA28,ZIM-LIKE 2,0.443794601,0.499586073,0.010071494,0.622714053,0.678422211,0.413777905,0.253928923,0.166443717,0.560261922,0.201856317,
3,260496_at,T,F,AT2G41700,AtABCA1|ABCA1,ATP-binding cassette A1,0.157389452,0.134122724,0.185403945,0.444528547,0.515672564,0.447966614,0.364178786,0.122737248,0.532338139,0.600701813,
3,260503_at,T,F,AT1G47250,PAF2,20S proteasome alpha subunit F2,0.683611543,0.354285589,0.226580723,0.572134907,0.413114638,0.610199328,0.345985236,0.120077441,0.392387063,0.192617409,
3,260519_at,T,F,AT1G51540,AT1G51540,Galactose oxidase/kelch repeat superfamily protein,0.761241135,0.642177929,0.173105809,0.443829156,0.412914601,0.862582317,0.068034821,0.428570062,0.026546941,0.056546298,
3,260539_at,T,F,AT2G43480,AT2G43480,Peroxidase superfamily protein,0.689137193,0.5971035,0.244234976,0.490176907,0.394588749,0.743604449,0.101271793,0.206643026,0.423903327,0.239489544,
3,260556_at,T,F,AT2G43620,AT2G43620,Chitinase family protein,0.785444993,0.622304051,0.120264974,0.465657323,0.442292373,0.859459027,0.163295355,0.407293132,0.139850846,0.056522175,
3,260561_at,T,F,AT2G43580,AT2G43580,Chitinase family protein,0.790278114,0.549114285,0.198844415,0.39649676,0.361593976,0.904730812,0.151709432,0.416111529,0.011064191,0.078144851,
3,260563_at,T,F,AT2G43840,UGT74F1,UDP-glycosyltransferase 74 F1,0.348344219,0.37264098,0.061059583,0.737835812,0.552634444,0.119470115,0.051052139,0.09543785,0.371643818,0.523108617,
3,260564_at,T,F,AT2G43810,AT2G43810,Small nuclear ribonucleoprotein family protein,0.720714317,0.537287055,0.044227203,0.457039864,0.371216504,0.892264903,0.139850178,0.364927832,0.269342999,0.045774562,
3,260568_at,T,F,AT2G43570,CHI,"chitinase, putative",0.256662011,0.001146932,0.217779083,0.363415691,0.374506042,0.531949489,0.282669914,0.244882177,0.618216326,0.616667101,
3,260577_at,T,F,AT2G47340,AT2G47340,Plant invertase/pectin methylesterase inhibitor superfamily protein,0.103826155,0.275787302,0.15439262,0.602318795,0.473753117,0.019093592,0.071685637,0.031233657,0.624282669,0.760613963,
3,260586_at,T,F,AT2G43630,AT2G43630,"FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast thylakoid membrane, chloroplast, nucleus, chloroplast envelope; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: glycine-rich protein (TAIR:AT3G59640.2); Has 67 Blast hits to 67 proteins in 20 species: Archae - 0; Bacteria - 4; Metazoa - 9; Fungi - 1; Plants - 49; Viruses - 2; Other Eukaryotes - 2 (source: NCBI BLink).",0.463737654,0.642412439,0.328841954,0.280123206,0.625282167,0.333873363,0.25312745,0.4866267,0.758747586,0.350508992,
3,260588_at,T,F,AT1G53320,TLP7|AtTLP7,tubby like protein 7,0.121868395,0.245281473,0.283925341,0.430314241,0.561822386,0.365122403,0.412281148,0.089919778,0.672320442,0.637232526,
3,260593_at,T,F,AT1G55870,ATPARN|AHG2,"Polynucleotidyl transferase, ribonuclease H-like superfamily protein",0.195278846,0.310676187,0.212898011,0.573485465,0.48868898,0.191063802,0.087740846,0.03242909,0.510025934,0.648170383,
3,260600_at,T,F,AT1G55950,AT1G55950,DNA-binding storekeeper protein-related transcriptional regulator,0.343977381,0.462941581,0.223990779,0.656096617,0.701753595,0.082219808,0.296194397,0.209634493,0.724171902,0.41821002,
3,260602_at,T,F,AT1G55920,SAT1|ATSERAT2;1|SAT5|SERAT2;1,serine acetyltransferase 2;1,0.426535934,0.473479849,0.427018584,0.763400196,0.703080057,0.265210132,0.13545412,0.025999643,0.420135905,0.591216047,
3,260606_at,T,F,AT2G43770,AT2G43770,Transducin/WD40 repeat-like superfamily protein,0.530649478,0.476886012,0.035873714,0.087267696,0.274249595,0.796628949,0.116001261,0.56483401,0.127034559,0.349076346,
3,260612_at,T,F,AT1G53360,AT1G53360,F-box associated ubiquitination effector family protein,0.387072603,0.495578217,0.048455562,0.651709248,0.590672962,0.227209534,0.184663292,0.075530877,0.686362256,0.404848182,
3,260615_at,T,F,AT1G53240,mMDH1,Lactate/malate dehydrogenase family protein,0.584140687,0.361963454,0.104641312,0.077411316,0.019914107,0.797887444,0.198720762,0.537694614,0.093713144,0.387439739,
3,260637_at,T,F,AT1G62380,ATACO2|ACO2,ACC oxidase 2,0.174417466,0.433141371,0.146832235,0.588757101,0.661422797,0.044646365,0.351867152,0.053186225,0.719310842,0.412316752,
3,260640_at,T,F,AT1G53350,AT1G53350,Disease resistance protein (CC-NBS-LRR class) family,0.199070977,0.242755691,0.21841156,0.766868001,0.547964853,0.036528386,0.063916911,0.285077896,0.448578917,0.681833331,
3,260641_at,T,F,AT1G53200,AT1G53200,unknown protein; Has 21 Blast hits to 21 proteins in 9 species: Archae - 0; Bacteria - 2; Metazoa - 0; Fungi - 0; Plants - 19; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.546243858,0.590735576,0.131372202,0.402929847,0.446904181,0.721603797,0.215934542,0.419837958,0.38600732,6.56E-04,
3,260644_at,T,F,AT1G53290,AT1G53290,Galactosyltransferase family protein,0.292344992,0.313894971,0.21073245,0.835223821,0.584067845,0.082083706,0.114599843,0.231290185,0.474194832,0.565697827,
3,260652_at,T,F,AT1G32360,AT1G32360,Zinc finger (CCCH-type) family protein,0.798883692,0.602981284,0.053460411,0.33432882,0.376535121,0.688926582,0.202628651,0.429583011,0.394568758,0.100060418,
3,260666_at,T,F,AT1G19300,GATL1|ATGATL1|PARVUS|GLZ1,Nucleotide-diphospho-sugar transferases superfamily protein,0.46839376,0.500355159,0.084499846,0.668497247,0.564884143,0.450363894,0.348938847,0.01015676,0.353449069,0.102521769,
3,260674_at,T,F,AT1G19370,AT1G19370,unknown protein; LOCATED IN: endoplasmic reticulum; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G75140.1); Has 45 Blast hits to 43 proteins in 15 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 44; Viruses - 0; Other Eukaryotes - 1 (source: NCBI BLink).,0.210433155,0.513316058,0.011892097,0.341503302,0.605291955,0.106159193,0.410269017,0.357367763,0.856883533,0.250206314,
3,260714_at,T,F,AT1G14980,CPN10,chaperonin 10,0.781553642,0.524016933,0.178257463,0.338284711,0.311600611,0.905940639,0.264329617,0.482245904,0.181452488,0.086997471,
3,260723_at,T,F,AT1G48070,AT1G48070,Thioredoxin superfamily protein,0.388964198,0.49091011,0.099103945,0.71021963,0.640566026,0.300668527,0.068810416,0.214097157,0.537810975,0.468779399,
3,260745_at,T,F,AT1G78370,ATGSTU20|GSTU20,glutathione S-transferase TAU 20,0.353109124,0.461070183,0.187153617,0.808292707,0.678278385,0.162340196,0.186182393,0.097240055,0.466446241,0.564223203,
3,260750_at,T,F,AT1G49100,AT1G49100,Leucine-rich repeat protein kinase family protein,0.42438941,0.513436008,0.281388783,0.491367605,0.710565999,0.168630343,0.166211323,0.462067991,0.568142212,0.372079274,
3,260754_at,T,F,AT1G49000,AT1G49000,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: stem; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G18560.1); Has 105 Blast hits to 105 proteins in 13 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 105; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.471511293,0.663734555,0.205400526,0.240500405,0.466711263,0.510036245,0.117653957,0.559623088,0.231085953,0.010756858,
3,260774_at,T,F,AT1G78290,SNRK2-8|SRK2C|SNRK2.8,Protein kinase superfamily protein,0.549317922,0.457317815,0.198267129,0.507060183,0.426677478,0.524381465,0.089073166,0.170553272,0.086617563,0.162559688,
3,260775_at,T,F,AT1G78300,GRF2|14-3-3OMEGA|GF14 OMEGA,general regulatory factor 2,0.798581955,0.490547406,0.276874932,0.65337176,0.364499599,0.790601948,0.320483168,0.086849403,0.013120365,0.198710052,
3,260777_at,T,F,AT1G14560,AT1G14560,Mitochondrial substrate carrier family protein,0.080688379,0.010309056,0.347551208,0.544645537,0.234774901,0.039399851,0.503201531,0.239188913,0.133916718,0.751143181,
3,260802_at,T,F,AT1G78400,AT1G78400,Pectin lyase-like superfamily protein,0.309486826,0.57114264,0.025640046,0.328828154,0.60066489,0.146181007,0.309113919,0.4308976,0.534293371,0.249524593,
3,260807_at,T,F,AT1G78310,AT1G78310,VQ motif-containing protein,0.434642578,0.51201952,0.098659293,0.825574179,0.538734866,0.391718306,0.209024362,0.169270192,0.284068058,0.375648743,
3,260811_s_at,F,NA,AT1G43740,AT1G43740,gypsy-like retrotransposon family (Athila),0.478515674,0.599954212,0.105609891,0.596345244,0.525242834,0.464505478,0.018677813,0.198207146,0.44516854,0.325781395,
3,260816_at,T,F,AT1G06930,AT1G06930,unknown protein; Has 4478 Blast hits to 355 proteins in 82 species: Archae - 0; Bacteria - 29; Metazoa - 379; Fungi - 125; Plants - 120; Viruses - 25; Other Eukaryotes - 3800 (source: NCBI BLink).,0.805149165,0.571038624,0.196475143,0.478076332,0.335358293,0.852191075,0.156379281,0.23370469,0.234264732,0.076469103,
3,260824_at,T,F,AT1G06720,AT1G06720,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0.778883924,0.632473636,0.106883423,0.420215521,0.399728177,0.941389681,0.135432427,0.498587751,0.271221296,0.022222016,
3,260836_at,T,F,AT1G43660,AT1G43660,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G48290.1); similar to Transposon MuDR mudrA-like protein, putative [Solanum demissum] (GB:AAT39304.2); similar to Os06g0502800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001057710.1); similar to transposon protein, putative, Mutator sub-class [Oryza sativa (japonica cultivar-group)] (GB:ABF95707.1)",0.429259586,0.385541485,0.479353391,0.499155424,0.603509586,0.20001041,0.067222287,0.316519588,0.600892652,0.503370725,
3,260840_at,T,F,AT1G29050,TBL38,TRICHOME BIREFRINGENCE-LIKE 38,0.129838053,0.228208797,0.401739707,0.617928417,0.465055645,0.139047605,0.007797068,0.208371377,0.578841203,0.786043863,
3,260841_at,T,F,AT1G29195,AT1G29195,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 13 plant structures; EXPRESSED DURING: 4 anthesis, C globular stage, 4 leaf senescence stage, petal differentiation and expansion stage; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G30230.1); Has 180 Blast hits to 180 proteins in 14 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 180; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).",0.434584249,0.352170658,0.370874295,0.806655949,0.553033146,0.230793598,0.098725821,0.045021049,0.446116661,0.598296987,
3,260843_at,T,F,AT1G29060,AT1G29060,Target SNARE coiled-coil domain protein,0.767592958,0.647818538,0.168422012,3.17E-01,0.361591172,0.869901073,0.023917523,0.412453657,0.126706922,0.185086651,
3,260845_at,T,F,AT1G17310,AT1G17310,MADS-box transcription factor family protein,0.433003906,0.555991688,0.207902164,0.653461301,0.636470777,0.260162339,0.151709945,0.157874561,0.311869262,0.421211995,
3,260857_at,T,F,AT1G21880,LYM1,lysm domain GPI-anchored protein 1 precursor,0.65227787,0.465030905,0.053101807,0.020487255,0.134597331,0.83601367,0.207414139,0.582838433,0.056878609,0.313873661,
3,260873_at,T,T,AT1G21580,AT1G21580,Zinc finger C-x8-C-x5-C-x3-H type family protein,0.695879133,0.597836397,0.289764474,0.335772695,0.322722703,0.770462092,0.138246084,0.211524307,0.09957297,0.252501377,
3,260875_at,T,F,AT1G21410,SKP2A,F-box/RNI-like superfamily protein,0.732881506,0.56816069,0.084293407,0.150543325,0.225475383,0.895344206,0.088400358,0.491214269,0.118017494,0.250976118,
3,260895_at,T,F,AT1G29250,AT1G29250,Alba DNA/RNA-binding protein,0.747655959,0.558083064,0.132601873,0.260967622,0.263409014,0.941356693,0.18274715,0.497504813,0.124885512,0.121199712,
3,260929_at,T,F,AT1G02680,TAF13,TBP-associated factor 13,0.155770802,0.445717767,0.143665751,0.625653543,0.536745939,0.151075888,0.465794171,0.094582222,0.597142772,0.29269226,
3,260933_at,T,F,AT1G02470,AT1G02470,Polyketide cyclase/dehydrase and lipid transport superfamily protein,0.502080922,0.463205242,0.302250894,0.062047266,0.267291847,0.676667189,0.114187328,0.665880478,0.089535979,0.259369855,
3,260936_at,T,F,AT1G45150,AT1G45150,unknown protein; Has 219 Blast hits to 202 proteins in 78 species: Archae - 0; Bacteria - 166; Metazoa - 0; Fungi - 0; Plants - 36; Viruses - 0; Other Eukaryotes - 17 (source: NCBI BLink).,0.366546337,0.174979909,0.103747979,0.324827379,0.118968165,0.586062475,0.111865956,0.569702497,0.13167579,0.504702313,
3,260939_at,T,F,AT1G45180,AT1G45180,RING/U-box superfamily protein,0.816369735,0.666912777,0.119704747,0.408073179,0.385092106,0.895177962,0.117040065,0.422790249,0.099337278,0.241047156,
3,260942_s_at,F,NA,AT1G45190,DD18,downregulated in DIF1 18,0.256915339,0.575051786,0.112403892,0.449133077,0.654988002,0.159319352,0.316555721,0.149975541,0.724970078,0.380469574,
3,260957_at,T,F,AT1G06080,ADS1,delta 9 desaturase 1,0.585774388,0.469051919,0.189396238,0.041181928,0.293828182,0.691397108,0.160272569,0.657590706,0.039762741,0.133852752,
3,260964_at,T,F,AT1G45050,UBC15|ATUBC2-1,Ubiquitin-conjugating enzyme family protein,0.440402635,0.233058622,0.072824958,0.256039123,0.063200698,0.626899214,0.151831475,0.505296493,0.277951828,0.521064922,
3,260971_at,NA,NA,NA,NA,NA,0.330529569,0.494910457,0.230151146,0.408760639,0.700136882,0.221178307,0.568683615,0.249566949,0.637595937,9.49E-04,
3,260976_at,T,F,AT1G53650,CID8,CTC-interacting domain 8,0.420686638,0.528926233,0.125305344,0.090543908,0.199724327,0.677955433,0.173180843,0.632542996,0.045264844,0.137595515,
3,260988_at,T,F,AT1G53570,MAPKKK3|MAP3KA,mitogen-activated protein kinase kinase kinase 3,0.459332902,0.23757611,0.024048902,0.306292596,0.062532068,0.613811016,0.209452603,0.596049706,0.138769345,0.500604486,
3,261000_at,T,F,AT1G26540,AT1G26540,Agenet domain-containing protein,0.073760882,0.177634979,0.360029041,0.532825871,0.495234701,0.304344856,0.324273592,0.222123709,0.637658377,0.707506509,
3,261015_at,T,F,AT1G26480,GF14 IOTA|GRF12,general regulatory factor 12,0.363773458,0.376860527,0.210930703,0.676453315,0.509263829,0.259208777,0.083289702,0.073908509,0.409088331,0.684202061,
3,261039_at,T,F,AT1G17455,ELF4-L4,ELF4-like 4,0.143077949,0.477292504,0.281913885,0.295920737,0.539660002,0.123723216,0.320837651,0.336480061,0.805915252,0.505596178,
