nc,ps,Unique,Redundant,AGI,Symbol,Description,cor.262909_at,cor.256629_at,cor.259408_at,cor.259407_at,cor.265857_s_at,average
2,261758_at,T,F,AT1G08250,ADT6,arogenate dehydratase 6,0.37267974,0.636594632,0.293954805,0.544546106,0.054729292,0.380500915
2,261766_at,T,F,AT1G15580,IAA5|AUX2-27|ATAUX2-27,indole-3-acetic acid inducible 5,0.459399894,0.490615247,0.829035708,0.503462386,0.157017875,0.487906222
2,261771_at,T,F,AT1G76150,ECH2|ATECH2,enoyl-CoA hydratase 2,0.551476534,0.371308886,0.757212949,0.359450367,0.275911641,0.463072075
2,261773_at,T,F,AT1G76250,AT1G76250,"unknown protein; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 6 plant structures; EXPRESSED DURING: 4 anthesis, petal differentiation and expansion stage; Has 74 Blast hits to 74 proteins in 16 species: Archae - 0; Bacteria - 0; Metazoa - 1; Fungi - 0; Plants - 69; Viruses - 0; Other Eukaryotes - 4 (source: NCBI BLink).",0.405132851,0.534309014,0.703492276,0.291479776,0.276736711,0.442230126
2,261785_at,T,F,AT1G08230,ATGAT1|GAT1,Transmembrane amino acid transporter family protein,0.401134488,0.6222681,0.330242499,0.538958451,0.367312157,0.451983139
2,261786_at,T,F,AT1G15990,CNGC7|ATCNGC7,cyclic nucleotide gated channel 7,0.490238704,0.518065402,0.768878252,0.479395386,0.140170083,0.479349565
2,261794_at,T,F,AT1G16060,ADAP,ARIA-interacting double AP2 domain protein,0.370795986,0.483917377,0.629346111,0.506141278,0.328226811,0.463685513
2,261799_at,T,F,AT1G30473,AT1G30473,Heavy metal transport/detoxification superfamily protein,0.489807365,0.477308324,0.560911695,0.629073183,0.081667371,0.447753588
2,261814_at,T,F,AT1G08310,AT1G08310,alpha/beta-Hydrolases superfamily protein,0.440704618,0.631692416,0.762902809,0.456561825,0.233643626,0.505101059
2,261816_at,T,F,AT1G08135,ATCHX6B|CHX6B,cation/H+ exchanger 6B,0.380790217,0.54388584,0.669331247,0.463427283,0.261934921,0.463873902
2,261840_at,T,F,AT1G16070,AtTLP8|TLP8,tubby like protein 8,0.580179187,0.357595502,0.181028646,0.488847023,0.60638888,0.442807847
2,261853_at,T,F,AT1G50660,AT1G50660,unknown protein; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G20350.1); Has 21445 Blast hits to 15134 proteins in 1325 species: Archae - 461; Bacteria - 2309; Metazoa - 11052; Fungi - 1737; Plants - 1035; Viruses - 42; Other Eukaryotes - 4809 (source: NCBI BLink).,0.02522627,0.178694361,0.530191024,0.025563822,0.580512622,0.26803762
2,261857_at,T,F,AT1G50620,AT1G50620,RING/FYVE/PHD zinc finger superfamily protein,0.319552577,0.581443103,0.426587414,0.559204174,0.332697118,0.443896877
2,261868_s_at,F,NA,AT1G11450,AT1G11450,nodulin MtN21 /EamA-like transporter family protein,0.40409991,0.549583221,0.662890344,0.470624123,0.469972358,0.511433991
2,261869_at,T,F,AT1G11470,AT1G11470,Pentatricopeptide repeat (PPR) superfamily protein,0.381172011,0.437456618,0.714097935,0.531076821,0.203908864,0.45354245
2,261885_at,T,F,AT1G80930,AT1G80930,MIF4G domain-containing protein / MA3 domain-containing protein,0.21767176,0.408162683,0.530645894,0.278904138,0.572994595,0.401675814
2,261886_s_at,F,NA,AT1G80700,AT1G80700,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: mitochondrion; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G80980.1); Has 476 Blast hits to 340 proteins in 85 species: Archae - 2; Bacteria - 44; Metazoa - 84; Fungi - 36; Plants - 40; Viruses - 0; Other Eukaryotes - 270 (source: NCBI BLink).,0.539903512,0.593842351,0.437611495,0.497544502,0.200333609,0.453847094
2,261914_at,T,F,AT1G65870,AT1G65870,Disease resistance-responsive (dirigent-like protein) family protein,0.450188806,0.483894665,0.830220851,0.50575987,0.036473883,0.461307615
2,261916_at,T,F,AT1G65910,NAC028|anac028,NAC domain containing protein 28,0.482566907,0.618255091,0.450936704,0.619572152,0.08357325,0.450980821
2,261919_at,T,F,AT1G65980,TPX1,thioredoxin-dependent peroxidase 1,0.4250281,0.490127836,0.872784282,0.51957011,0.094498403,0.480401747
2,261924_at,T,F,AT1G22550,AT1G22550,Major facilitator superfamily protein,0.502020551,0.477909092,0.588158264,0.408085778,0.1121322,0.417661177
2,261943_at,T,F,AT1G80660,HA9|AHA9,H(+)-ATPase 9,0.686780984,0.587668189,0.494228697,0.439137544,0.167685502,0.475100183
2,261945_at,T,F,AT1G64530,AT1G64530,Plant regulator RWP-RK family protein,0.484064781,0.71908852,0.435740482,0.579505186,0.343157254,0.512311245
2,261959_s_at,F,NA,AT3G11970,AT3G11970,"gypsy-like retrotransposon family, has a 1.5e-201 P-value blast match to GB:AAD27547 polyprotein (Gypsy_Ty3-element) (Oryza sativa subsp. indica)",0.289531637,0.336221977,0.555457279,0.514641778,0.230054698,0.385181474
2,261968_at,T,F,AT1G65850,AT1G65850,Disease resistance protein (TIR-NBS-LRR class) family,0.612200389,0.730644785,0.428787625,0.475758266,0.152804304,0.480039074
2,261971_at,T,F,AT1G65990,AT1G65990,type 2 peroxiredoxin-related / thiol specific antioxidant / mal allergen family protein,0.34101385,0.486776364,0.527021141,0.53112531,0.248790183,0.42694537
2,261987_at,T,F,AT1G33710,AT1G33710,RNA-directed DNA polymerase (reverse transcriptase)-related family protein,0.386333512,0.487207313,0.512448827,0.597868197,0.043337422,0.405439054
2,261989_at,T,F,AT1G33670,AT1G33670,Leucine-rich repeat (LRR) family protein,0.425616634,0.548488581,0.389569666,0.723453505,0.052083673,0.427842412
2,262013_s_at,F,NA,AT5G44875,AT5G44875,"Mutator-like transposase family, has a 3.3e-87 P-value blast match to Q9SLM0 /314-478 Pfam PF03108 MuDR family transposase (MuDr-element domain)",0.447763966,0.442813119,0.619243625,0.684503324,0.130718998,0.465008606
2,262018_at,T,F,AT1G35617,AT1G35617,unknown protein; Has 262 Blast hits to 207 proteins in 54 species: Archae - 0; Bacteria - 28; Metazoa - 70; Fungi - 8; Plants - 93; Viruses - 20; Other Eukaryotes - 43 (source: NCBI BLink).,0.341166155,0.389460756,0.52928894,0.546473025,0.132672313,0.387812238
2,262022_at,T,F,AT1G35490,AT1G35490,bZIP family transcription factor,0.469996799,0.531001107,0.279300492,0.522543209,0.013653176,0.363298956
2,262027_at,T,F,AT1G35515,MYB8|HOS10,high response to osmotic stress 10,0.479871959,0.497896915,0.565748831,0.555600319,0.204954887,0.460814582
2,262044_s_at,F,NA,AT3G06820,AT3G06820,Mov34/MPN/PAD-1 family protein,0.14342927,0.302419527,0.554816574,0.136838952,0.591292611,0.345759387
2,262055_at,T,F,AT1G79970,AT1G79970,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: Protein of unknown function (DUF581) (TAIR:AT2G25690.2); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.365374109,0.54456128,0.288292949,0.577220643,0.383631771,0.43181615
2,262063_at,T,F,AT1G80000,AT1G80000,CASC3/Barentsz eIF4AIII binding,0.412039389,0.553299946,0.471436606,0.64052289,0.233220577,0.462103882
2,262070_at,T,F,AT1G80010,FRS8,FAR1-related sequence 8,0.56383993,0.377002401,0.588475503,0.276865307,0.214186549,0.404073938
2,262078_at,T,F,AT1G59520,CW7,CW7,0.512404647,0.432813521,0.077371095,0.567685899,0.099166202,0.337888273
2,262103_at,T,F,AT1G02940,GSTF5|ATGSTF5,glutathione S-transferase (class phi) 5,0.345610239,0.539183489,0.643463215,0.323279231,0.206323067,0.411571848
2,262117_at,T,F,AT1G02780,emb2386,Ribosomal protein L19e family protein,0.288308654,0.469757374,0.58160704,0.459825887,0.503310312,0.460561853
2,262122_at,T,F,AT1G02790,PGA4,polygalacturonase 4,0.421652813,0.48500481,0.52801875,0.560253783,0.322955351,0.463577101
2,262128_at,T,F,AT1G52690,AT1G52690,Late embryogenesis abundant protein (LEA) family protein,0.484453521,0.372050927,0.612231172,0.439732157,0.567002188,0.495093993
2,262140_at,T,F,AT1G52470,AT1G52470,alpha/beta-Hydrolases superfamily protein,0.350121278,0.475501171,0.522467131,0.524130058,0.242260097,0.422895947
2,262146_at,T,F,AT1G52580,ATRBL5|RBL5,RHOMBOID-like protein 5,0.385841736,0.474831678,0.718032908,0.576620628,0.113175458,0.453700481
2,262149_at,T,F,AT1G52530,AT1G52530,CONTAINS InterPro DOMAIN/s: Hus1-like protein (InterPro:IPR007150); Has 129 Blast hits to 128 proteins in 49 species: Archae - 0; Bacteria - 0; Metazoa - 57; Fungi - 10; Plants - 47; Viruses - 0; Other Eukaryotes - 15 (source: NCBI BLink).,0.397454451,0.533324869,0.473587688,0.655268004,0.249154196,0.461757841
2,262166_at,T,F,AT1G74840,AT1G74840,Homeodomain-like superfamily protein,0.401200469,0.652635902,0.621341707,0.495734293,0.443107834,0.522804041
2,262198_at,T,F,AT1G53830,PME2|ATPME2,pectin methylesterase 2,0.414596654,0.54944558,0.668694642,0.455317038,0.32854003,0.483318789
2,262200_at,T,F,AT2G01070,AT2G01070,Lung seven transmembrane receptor family protein,0.677140692,0.564069687,0.324880329,0.477196386,0.408936685,0.490444756
2,262217_at,T,T,AT1G74770,AT1G74770,zinc ion binding,0.175899702,0.378776966,0.54186689,0.306175226,0.602040919,0.400951941
2,262225_at,T,F,AT1G53840,PME1|ATPME1,pectin methylesterase 1,0.474391861,0.586349285,0.431676008,0.612117008,0.2740849,0.475723813
2,262233_at,T,F,AT1G48310,CHA18|CHR18,chromatin remodeling factor18,0.566117958,0.347616706,0.070784155,0.481411025,0.511152529,0.395416475
2,262241_at,T,F,AT1G48390,AT1G48390,RNI-like superfamily protein,0.446464478,0.568192977,0.41661293,0.54244208,0.094325653,0.413607624
2,262256_at,T,F,AT1G53810,AT1G53810,"copia-like retrotransposon family, has a 8.0e-248 P-value blast match to GB:AAA57005 Hopscotch polyprotein (Ty1_Copia-element) (Zea mays)",0.471649125,0.521618616,0.740996358,0.454866128,0.053242068,0.448474459
2,262277_at,T,F,AT1G68650,AT1G68650,Uncharacterized protein family (UPF0016),0.388099101,0.618111958,0.349264404,0.518217561,0.352822767,0.445303158
2,262300_at,T,F,AT1G70870,AT1G70870,Polyketide cyclase/dehydrase and lipid transport superfamily protein,0.495091764,0.587451412,0.340325701,0.570293232,0.173234095,0.433279241
2,262302_at,T,F,AT1G70910,AT1G70910,RING/U-box superfamily protein,0.615161523,0.712339375,0.300178344,0.486709728,0.29417281,0.481712356
2,262322_at,T,F,AT1G27590,AT1G27590,CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF3453 (InterPro:IPR021850); BEST Arabidopsis thaliana protein match is: phosphatidylinositol 3- and 4-kinase family protein (TAIR:AT1G27570.1); Has 109 Blast hits to 109 proteins in 38 species: Archae - 0; Bacteria - 0; Metazoa - 65; Fungi - 4; Plants - 38; Viruses - 0; Other Eukaryotes - 2 (source: NCBI BLink).,0.429431499,0.3877039,0.524712652,0.535205358,0.425909296,0.460592541
2,262323_at,T,F,AT1G64190,AT1G64190,6-phosphogluconate dehydrogenase family protein,0.340902435,0.522909519,0.629423853,0.497610514,0.479429477,0.49405516
2,262328_at,T,F,AT1G64100,AT1G64100,pentatricopeptide (PPR) repeat-containing protein,0.441004684,0.259444439,0.099328731,0.533529881,0.794008897,0.425463327
2,262343_at,T,F,AT1G64040,TOPP3,type one serine/threonine protein phosphatase 3,0.387705185,0.495016783,0.593326309,0.320867102,0.560765152,0.471536106
2,262347_at,T,F,AT1G64110,AT1G64110,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0.411468987,0.179167104,0.542667151,0.266934829,0.561346503,0.392316915
2,262352_at,T,F,AT1G64250,AT1G64250,"Mutator-like transposase family, has a 2.2e-20 P-value blast match to GB:AAA21566 mudrA of transposon=MuDR (MuDr-element) (Zea mays)",0.328510183,0.467736216,0.632920497,0.551742183,0.278992991,0.451980414
2,262358_at,T,F,AT1G73050,AT1G73050,Glucose-methanol-choline (GMC) oxidoreductase family protein,0.671098336,0.720660412,0.365905815,0.484106713,0.431194778,0.534593211
2,262365_at,T,F,AT1G72870,AT1G72870,Disease resistance protein (TIR-NBS class),0.299848438,0.630261052,0.541507373,0.431261863,0.406360704,0.461847886
2,262367_at,T,F,AT1G73030,CHMP1A|VPS46.2,SNF7 family protein,0.44194473,0.505078506,0.585726835,0.444236918,0.141109778,0.423619353
2,262370_at,T,F,AT1G73090,AT1G73090,unknown protein; Has 28 Blast hits to 28 proteins in 12 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 28; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.466352935,0.479230669,0.81828109,0.516040504,0.159222616,0.487825563
2,262382_at,T,F,AT1G72920,AT1G72920,Toll-Interleukin-Resistance (TIR) domain family protein,0.458473302,0.52652304,0.267204369,0.671767297,0.091973277,0.403188257
2,262383_at,T,F,AT1G72940,AT1G72940,Toll-Interleukin-Resistance (TIR) domain-containing protein,0.365309366,0.539905352,0.23909929,0.628295609,0.1765294,0.389827803
2,262400_at,T,F,AT1G49480,RTV1,related to vernalization1 1,0.556779959,0.532208413,0.465367022,0.388330487,0.321890213,0.452915219
2,262410_at,T,F,AT1G34770,AT1G34770,CONTAINS InterPro DOMAIN/s: MAGE protein (InterPro:IPR002190); Has 1274 Blast hits to 1260 proteins in 85 species: Archae - 0; Bacteria - 0; Metazoa - 1104; Fungi - 45; Plants - 49; Viruses - 0; Other Eukaryotes - 76 (source: NCBI BLink).,0.388466745,0.574784207,0.579640748,0.499078437,0.409292085,0.490252444
2,262420_at,T,F,AT1G50300,TAF15,TBP-associated factor 15,0.421448021,0.67997997,0.477780273,0.581607616,0.256676382,0.483498453
2,262431_at,T,F,AT1G47540,AT1G47540,Scorpion toxin-like knottin superfamily protein,0.329453611,0.545653291,0.57750687,0.412043971,0.066625273,0.386256603
2,262441_at,T,F,AT1G47720,OSB1,Primosome PriB/single-strand DNA-binding,0.426988953,0.60681054,0.186399489,0.580589528,0.131880032,0.386533708
2,262462_at,T,F,AT1G50350,AT1G50350,BEST Arabidopsis thaliana protein match is: RING/U-box superfamily protein (TAIR:AT3G19950.1); Has 37 Blast hits to 37 proteins in 10 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 37; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.415464837,0.552745233,0.426334995,0.662427353,0.17206446,0.445807376
2,262474_at,T,T,AT1G50240,FU,Protein kinase family protein with ARM repeat domain,0.62846067,0.384167202,0.497120101,0.550129029,0.347686888,0.481512778
2,262486_at,T,F,AT1G21740,AT1G21740,Protein of unknown function (DUF630 and DUF632),0.306906097,0.55676964,0.497952056,0.558724704,0.279244655,0.43991943
2,262487_at,T,F,AT1G21610,AT1G21610,wound-responsive family protein,0.411864223,0.467978912,0.516122331,0.508024564,0.162067053,0.413211417
2,262497_at,T,F,AT1G21720,PBC1,proteasome beta subunit C1,0.594884656,0.379722291,0.014065394,0.307331812,0.52354484,0.363909799
2,262515_at,T,F,AT1G34200,AT1G34200,Glyceraldehyde-3-phosphate dehydrogenase-like family protein,0.577414125,0.430133116,0.664521397,0.497510891,0.490129794,0.531941865
2,262516_at,T,F,AT1G17190,ATGSTU26|GSTU26,glutathione S-transferase tau 26,0.268482212,0.484456453,0.635014699,0.516675384,0.144142627,0.409754275
2,262529_at,T,F,AT1G17250,AtRLP3|RLP3,receptor like protein 3,0.526658219,0.570034493,0.26905873,0.187693045,0.004070227,0.311502943
2,262532_at,T,F,AT1G17210,ILP1|ATILP1,IAP-like protein 1,0.458931544,0.555819157,0.53788058,0.429777539,0.480736552,0.492629074
2,262550_at,T,F,AT1G31310,AT1G31310,hydroxyproline-rich glycoprotein family protein,0.499834197,0.513446978,0.825781054,0.45044005,0.119301728,0.481760801
2,262578_at,T,F,AT1G15300,AT1G15300,"hAT-like transposase family (hobo/Ac/Tam3), has a 5.1e-59 P-value blast match to GB:CAA29005 ORFa of Maize Ac (hAT-element) (Zea mays)",0.371429135,0.515759366,0.529459724,0.438271229,0.306824209,0.432348733
2,262586_at,T,F,AT1G15480,AT1G15480,Tetratricopeptide repeat (TPR)-like superfamily protein,0.338466023,0.533804634,0.449293704,0.60762469,0.243162795,0.434470369
2,262590_at,T,F,AT1G15100,RHA2A,RING-H2 finger A2A,0.165896188,0.283230547,0.511193149,0.282704377,0.512740616,0.351152975
2,262595_at,T,F,AT1G15360,SHN1|WIN1,Integrase-type DNA-binding superfamily protein,0.49376808,0.464289791,0.758268981,0.591479193,0.177456461,0.497052501
2,262602_at,T,F,AT1G15270,AT1G15270,Translation machinery associated TMA7,0.51453304,0.294739988,0.070503991,0.382969519,0.782547225,0.409058752
2,262620_at,T,F,AT1G06540,AT1G06540,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G30930.1); Has 16 Blast hits to 16 proteins in 3 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 16; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.453029595,0.541962335,0.560798712,0.402271728,0.282740775,0.448160629
2,262623_at,T,F,AT1G06470,AT1G06470,Nucleotide/sugar transporter family protein,0.507227025,0.513189842,0.158868385,0.49400044,0.023228309,0.3393028
2,262676_at,T,F,AT1G75950,UIP1|ASK1|SKP1A|ATSKP1|SKP1,S phase kinase-associated protein 1,0.078602477,0.017253825,0.510467348,0.119997004,0.527492638,0.250762658
2,262686_at,T,F,AT1G75990,AT1G75990,PAM domain (PCI/PINT associated module) protein,0.509324887,0.364198179,0.015799389,0.46489567,0.596338442,0.390111313
2,262698_at,T,F,AT1G75960,AT1G75960,AMP-dependent synthetase and ligase family protein,0.612419249,0.613431406,0.253226601,0.325846235,0.265247355,0.414034169
2,262710_at,T,F,AT1G16210,AT1G16210,unknown protein; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF1014 (InterPro:IPR010422); Has 16107 Blast hits to 8386 proteins in 1107 species: Archae - 26; Bacteria - 3370; Metazoa - 4013; Fungi - 1516; Plants - 526; Viruses - 120; Other Eukaryotes - 6536 (source: NCBI BLink).,0.519775476,0.397585246,0.670026815,0.298539559,0.097853884,0.396756196
2,262739_at,T,F,AT1G28650,AT1G28650,GDSL-like Lipase/Acylhydrolase superfamily protein,0.281823816,0.571279837,0.411020429,0.511064291,0.307163863,0.416470447
2,262745_at,T,F,AT1G28600,AT1G28600,GDSL-like Lipase/Acylhydrolase superfamily protein,0.353394128,0.507238093,0.572637527,0.347431371,0.385988241,0.433337872
2,262754_at,T,F,AT1G16350,AT1G16350,Aldolase-type TIM barrel family protein,0.551441369,0.456470541,0.263046957,0.402280801,0.639057397,0.462459413
2,262758_at,T,F,AT1G10780,AT1G10780,F-box/RNI-like superfamily protein,0.583917012,0.260749554,0.148677439,0.349459555,0.718510833,0.412262879
2,262763_at,T,F,AT1G28690,AT1G28690,Tetratricopeptide repeat (TPR)-like superfamily protein,0.483162047,0.505953664,0.582395845,0.428086282,0.012972902,0.402514148
2,262764_at,T,F,AT1G13140,CYP86C3,"cytochrome P450, family 86, subfamily C, polypeptide 3",0.428740148,0.427589544,0.536805109,0.623540745,0.047111839,0.412757477
2,262773_at,T,F,AT1G13220,LINC2,nuclear matrix constituent protein-related,0.317080753,0.487215912,0.57147397,0.527658272,0.096591977,0.400004177
2,262784_at,T,F,AT1G10760,GWD|GWD1|SOP1|SOP|SEX1,"Pyruvate phosphate dikinase, PEP/pyruvate binding domain",0.415734242,0.60227493,0.371491345,0.518110503,0.43531989,0.468586182
2,262829_at,T,F,AT1G14970,AT1G14970,O-fucosyltransferase family protein,0.677816145,0.581421296,0.440177613,0.4174813,0.290953755,0.481570022
2,262840_at,T,F,AT1G14900,HMGA,high mobility group A,0.373042274,0.586201009,0.386513679,0.525820942,0.378711148,0.45005781
2,262842_at,T,F,AT1G14720,XTR2|ATXTH28|EXGT-A2|XTH28,xyloglucan endotransglucosylase/hydrolase 28,0.35426004,0.559136037,0.357791377,0.507885053,0.106869965,0.377188494
2,262855_at,T,F,AT1G20860,PHT1;8,phosphate transporter 1;8,0.445319874,0.576220317,0.449728539,0.556427563,0.090140421,0.423567343
2,262860_at,T,F,AT1G64810,APO1,Arabidopsis thaliana protein of unknown function (DUF794),0.45639783,0.651726752,0.428111732,0.530782233,0.390051507,0.491414011
2,262862_at,T,F,AT1G64830,AT1G64830,Eukaryotic aspartyl protease family protein,0.384418831,0.511314613,0.610497754,0.480989539,0.134858509,0.424415849
2,262888_at,T,F,AT1G14790,RDR1|ATRDRP1,RNA-dependent RNA polymerase 1,0.481462565,0.542605284,0.047862167,0.516670338,0.235891983,0.364898468
2,262889_at,T,F,AT1G14800,AT1G14800,"Nucleic acid-binding, OB-fold-like protein",0.425025217,0.550997171,0.713359585,0.479014383,0.210985292,0.47587633
2,262902_x_at,T,F,AT1G59930,AT1G59930,MADS-box family protein,0.384016837,0.454361957,0.758561876,0.547613577,0.227408396,0.474392529
2,262923_at,T,F,AT1G75660,AtXRN3|XRN3,5'-3' exoribonuclease 3,0.462718403,0.664917791,0.629586134,0.413201972,0.365003361,0.507085532
2,262928_at,T,F,AT1G65760,AT1G65760,Protein of unknown function (DUF295),0.442743376,0.477088537,0.568965342,0.530399556,0.249692499,0.453777862
2,262959_at,T,F,AT1G54290,AT1G54290,Translation initiation factor SUI1 family protein,0.448196362,0.663273614,0.424180071,0.588853228,0.32532899,0.489966453
2,262963_at,T,F,AT1G54220,AT1G54220,"Dihydrolipoamide acetyltransferase, long form protein",0.494175963,0.632856512,0.517765692,0.469548161,0.328001114,0.488469488
2,262981_at,T,F,AT1G75590,AT1G75590,SAUR-like auxin-responsive protein family,0.369469507,0.595407316,0.600933418,0.390814156,0.408272921,0.472979464
2,262982_at,T,F,AT1G54390,ING2,PHD finger protein-related,0.43120787,0.649553597,0.613516447,0.341920389,0.126251787,0.432490018
2,262984_at,T,F,AT1G54460,AT1G54460,TPX2 (targeting protein for Xklp2) protein family,0.479193266,0.48892209,0.657546599,0.591751432,0.202498383,0.483982354
2,262991_at,NA,NA,NA,NA,NA,0.443777044,0.317930516,0.587085619,0.525812316,0.301059797,0.435133058
2,263011_at,T,F,AT1G23250,AT1G23250,Caleosin-related family protein,0.538657818,0.445710712,0.296657424,0.582103565,0.099860409,0.392597986
2,263019_at,T,F,AT1G23870,TPS9|ATTPS9,trehalose-phosphatase/synthase 9,0.499893117,0.635060078,0.438356466,0.614948515,0.352321764,0.508115988
2,263022_s_at,F,NA,AT1G23900,Gamma-ADR|GAMMA-ADAPTIN 1,gamma-adaptin 1,0.392917558,0.557767585,0.729032009,0.443796525,0.432619146,0.511226565
2,263024_at,T,F,AT1G23980,AT1G23980,RING/U-box superfamily protein,0.465714349,0.616562331,0.494835908,0.657634866,0.210819407,0.489113372
2,263031_at,T,F,AT1G24070,CSLA10|ATCSLA10,cellulose synthase-like A10,0.4891968,0.650571732,0.514127827,0.479569298,0.256065276,0.477906187
2,263050_at,T,F,AT2G05170,ATVPS11|VPS11,vacuolar protein sorting 11,0.497029105,0.642246292,0.416599048,0.596933804,0.293797216,0.489321093
2,263069_at,T,F,AT2G17590,AT2G17590,Cysteine/Histidine-rich C1 domain family protein,0.413842548,0.606851863,0.427329936,0.65553254,0.178621326,0.456435642
2,263074_at,T,F,AT2G17560,NFD4|NFD04|HMGB4,high mobility group B4,0.043520602,0.131863522,0.542601073,0.081817118,0.525361754,0.265032814
2,263084_at,T,F,AT2G27180,AT2G27180,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G11690.1); Has 99 Blast hits to 99 proteins in 14 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 99; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.634158904,0.710706966,0.350568821,0.498580762,0.394240206,0.517651132
2,263089_at,T,F,AT2G16000,AT2G16000,"copia-like retrotransposon family, has a 2.6e-248 P-value blast match to GB:CAA72989 open reading frame 1 (Ty1_Copia-element) (Brassica oleracea)",0.664077012,0.610326534,0.478978662,0.362434052,0.179509995,0.459065251
2,263099_at,T,F,AT2G05200,AT2G05200,"non-LTR retrotransposon family (LINE), has a 8.3e-42 P-value blast match to GB:NP_038605 L1 repeat, Tf subfamily, member 30 (LINE-element) (Mus musculus)",0.460953574,0.450338156,0.606946157,0.623168698,0.042759842,0.436833286
2,263107_at,T,F,AT2G05180,CYP705A6,"cytochrome P450, family 705, subfamily A, polypeptide 6",0.380619991,0.444755911,0.569773029,0.340553398,0.50503961,0.448148388
2,263109_at,T,F,AT1G65180,AT1G65180,Cysteine/Histidine-rich C1 domain family protein,0.254448591,0.532765319,0.608108973,0.431947421,0.365248858,0.438503832
2,263130_at,T,F,AT1G78650,POLD3,DNA-directed DNA polymerases,0.529424198,0.322516882,0.266450702,0.337510752,0.754186292,0.442017765
2,263133_at,T,F,AT1G78450,AT1G78450,SOUL heme-binding family protein,0.451425792,0.544578365,0.808387431,0.406843782,0.0141432,0.445075714
2,263150_at,T,F,AT1G54050,AT1G54050,HSP20-like chaperones superfamily protein,0.677049323,0.458594831,0.370057702,0.494154231,0.570752964,0.51412181
2,263153_s_at,F,NA,AT1G54000,AT1G54000,GDSL-like Lipase/Acylhydrolase superfamily protein,0.3971661,0.589410353,0.445930851,0.529434779,0.427600331,0.477908483
2,263156_at,T,F,AT1G54030,MVP1,GDSL-like Lipase/Acylhydrolase superfamily protein,0.438706395,0.532299246,0.744039272,0.478984298,0.305358718,0.499877586
2,263161_at,T,F,AT1G54020,AT1G54020,GDSL-like Lipase/Acylhydrolase superfamily protein,0.523420356,0.554419157,0.372969447,0.482508848,0.190752644,0.424814091
2,263183_at,T,F,AT1G05570,GSL6|ATGSL6|ATGSL06|GSL06|CALS1,callose synthase 1,0.377084884,0.502664752,0.737279963,0.49889042,0.411277423,0.505439488
2,263206_at,T,F,AT1G10590,AT1G10590,"Nucleic acid-binding, OB-fold-like protein",0.161738499,0.310465957,0.647696788,0.32274221,0.508593418,0.390247375
2,263213_at,T,F,AT1G30560,AT1G30560,Major facilitator superfamily protein,0.482055314,0.648673107,0.421940548,0.585300286,0.221388841,0.471871619
2,263215_at,T,F,AT1G30710,AT1G30710,FAD-binding Berberine family protein,0.501455472,0.392394066,0.383100397,0.377185451,0.543641039,0.439555285
2,263243_at,T,F,AT2G31350,GLX2-5,glyoxalase 2-5,0.56407092,0.493029699,0.820135637,0.459315454,0.296638645,0.526638071
2,263259_at,T,F,AT1G10560,ATPUB18|PUB18,plant U-box 18,0.459373455,0.671307563,0.464332529,0.629401254,0.046445803,0.454172121
2,263285_at,T,F,AT2G36120,DOT1,Glycine-rich protein family,0.164998022,0.39887618,0.517893,0.275869083,0.612258686,0.393978994
2,263292_at,T,F,AT2G10900,AT2G10900,similarity to non-LTR retroelement protein,0.441082466,0.552291781,0.685615056,0.414939317,0.039274773,0.426640679
2,263293_x_at,T,F,AT2G10880,AT2G10880,"hypothetical protein, similar to hypothetical protein GB:AAC26673",0.414768405,0.440593506,0.666011167,0.533148373,0.004066212,0.411717533
